	labeled_data_index	label
21903	27766	train
51470	27767	test
48634	27768	test
8038	27769	train
19562	27770	train
31890	27771	train
3468	27772	train
6957	27773	train
29647	27774	train
6503	27775	train
12688	27776	train
21670	27777	train
34203	27778	train
41324	27779	test
6474	27780	train
22584	27781	train
50444	27782	test
8189	27783	train
50749	27784	test
13209	27785	train
30062	27786	train
45739	27787	test
36774	27788	train
47835	27789	test
42238	27790	test
9660	27791	train
8455	27792	train
2552	27793	train
32121	27794	train
40091	27795	test
27369	27796	train
9943	27797	train
22368	27798	train
30972	27799	train
268	27800	train
4160	27801	train
25846	27802	train
49430	27803	test
41404	27804	test
35491	27805	train
28726	27806	train
44160	27807	test
26983	27808	train
26568	27809	train
4907	27810	train
5480	27811	train
50825	27812	test
25461	27813	train
52191	27814	test
45388	27815	test
9722	27816	train
33557	27817	train
29143	27818	train
49296	27819	test
28488	27820	train
3079	27821	train
25350	27822	train
46444	27823	test
30835	27824	train
16510	27825	train
24269	27826	train
7989	27827	train
37957	27828	train
35633	27829	train
16388	27830	train
20137	27831	train
51812	27832	test
26287	27833	train
4641	27834	train
26351	27835	train
44109	27836	test
41321	27837	test
21872	27838	train
38018	27839	train
23422	27840	train
30146	27841	train
14919	27842	train
27507	27843	train
51960	27844	test
2897	27845	train
397	27846	train
17349	27847	train
34015	27848	train
20276	27849	train
8177	27850	train
30843	27851	train
19402	27852	train
30176	27853	train
45922	27854	test
37747	27855	train
2674	27856	train
3962	27857	train
2269	27858	train
789	27859	train
34801	27860	train
25080	27861	train
32918	27862	train
27785	27863	train
48087	27864	test
37938	27865	train
173	27866	train
18986	27867	train
6143	27868	train
2936	27869	train
25889	27870	train
245	27871	train
26621	27872	train
32439	27873	train
5030	27874	train
41769	27875	test
10032	27876	train
28951	27877	train
38073	27878	train
46223	27879	test
2128	27880	train
32966	27881	train
3512	27882	train
4808	27883	train
37612	27884	train
28401	27885	train
32637	27886	train
41009	27887	test
4194	27888	train
26458	27889	train
30	27890	train
19196	27891	train
44293	27892	test
42379	27893	test
43823	27894	test
16912	27895	train
32485	27896	train
29649	27897	train
39412	27898	test
12291	27899	train
21641	27900	train
14262	27901	train
33396	27902	train
32443	27903	train
21863	27904	train
51307	27905	test
33081	27906	train
20379	27907	train
29513	27908	train
1201	27909	train
11046	27910	train
11290	27911	train
32199	27912	train
48283	27913	test
8880	27914	train
9138	27915	train
40948	27916	test
29733	27917	train
8128	27918	train
5052	27919	train
10184	27920	train
40376	27921	test
45295	27922	test
38614	27923	train
20336	27924	train
1651	27925	train
31751	27926	train
17693	27927	train
8668	27928	train
3579	27929	train
45790	27930	test
34737	27931	train
19601	27932	train
13605	27933	train
9729	27934	train
26774	27935	train
50398	27936	test
46262	27937	test
16581	27938	train
43659	27939	test
17598	27940	train
39748	27941	test
10073	27942	train
25194	27943	train
2492	27944	train
8763	27945	train
14307	27946	train
330	27947	train
5192	27948	train
46889	27949	test
6201	27950	train
16622	27951	train
37020	27952	train
33643	27953	train
30367	27954	train
40902	27955	test
28514	27956	train
15644	27957	train
22870	27958	train
20271	27959	train
20132	27960	train
36841	27961	train
19372	27962	train
14434	27963	train
16334	27964	train
20019	27965	train
423	27966	train
3322	27967	train
44929	27968	test
13837	27969	train
8514	27970	train
41210	27971	test
50182	27972	test
45195	27973	test
14201	27974	train
30337	27975	train
34303	27976	train
12443	27977	train
20257	27978	train
27305	27979	train
37189	27980	train
10675	27981	train
26316	27982	train
28633	27983	train
11461	27984	train
35253	27985	train
49625	27986	test
27459	27987	train
47400	27988	test
9124	27989	train
19741	27990	train
21217	27991	train
26165	27992	train
51118	27993	test
44382	27994	test
3481	27995	train
692	27996	train
33524	27997	train
46482	27998	test
26786	27999	train
10999	28000	train
36459	28001	train
11564	28002	train
43968	28003	test
7	28004	train
40028	28005	test
37371	28006	train
16849	28007	train
52292	28008	test
20062	28009	train
23013	28010	train
10487	28011	train
6514	28012	train
30413	28013	train
46944	28014	test
16610	28015	train
24635	28016	train
25915	28017	train
6033	28018	train
40787	28019	test
7743	28020	train
35535	28021	train
47684	28022	test
51652	28023	test
31155	28024	train
85	28025	train
25803	28026	train
11249	28027	train
32970	28028	train
37940	28029	train
34326	28030	train
39357	28031	test
36325	28032	train
50367	28033	test
46911	28034	test
33922	28035	train
8099	28036	train
17144	28037	train
7253	28038	train
14744	28039	train
1980	28040	train
2191	28041	train
27583	28042	train
5476	28043	train
50516	28044	test
2133	28045	train
7043	28046	train
18439	28047	train
1818	28048	train
32131	28049	train
19040	28050	train
28794	28051	train
17469	28052	train
6601	28053	train
49725	28054	test
21824	28055	train
33227	28056	train
11746	28057	train
40461	28058	test
14780	28059	train
33196	28060	train
22484	28061	train
8381	28062	train
48139	28063	test
8426	28064	train
40592	28065	test
43027	28066	test
27804	28067	train
26717	28068	train
40134	28069	test
38173	28070	train
50288	28071	test
26766	28072	train
37366	28073	train
50682	28074	test
20710	28075	train
27408	28076	train
19234	28077	train
11535	28078	train
38653	28079	train
25369	28080	train
11733	28081	train
25931	28082	train
41434	28083	test
10345	28084	train
12280	28085	train
5803	28086	train
47999	28087	test
41031	28088	test
48448	28089	test
20093	28090	train
11662	28091	train
27009	28092	train
36395	28093	train
42298	28094	test
45193	28095	test
13500	28096	train
4208	28097	train
26405	28098	train
20178	28099	train
47136	28100	test
35159	28101	train
50317	28102	test
22947	28103	train
47094	28104	test
28381	28105	train
48221	28106	test
33800	28107	train
25291	28108	train
8989	28109	train
26784	28110	train
14239	28111	train
31122	28112	train
45874	28113	test
47985	28114	test
34574	28115	train
29231	28116	train
680	28117	train
32375	28118	train
33078	28119	train
45349	28120	test
10392	28121	train
35	28122	train
21121	28123	train
1342	28124	train
30538	28125	train
24129	28126	train
39802	28127	test
26306	28128	train
45488	28129	test
412	28130	train
5911	28131	train
19017	28132	train
39927	28133	test
23354	28134	train
11474	28135	train
14692	28136	train
29472	28137	train
38992	28138	train
10292	28139	train
1863	28140	train
32364	28141	train
25890	28142	train
7581	28143	train
27382	28144	train
37365	28145	train
37121	28146	train
7628	28147	train
39512	28148	test
26787	28149	train
9670	28150	train
18808	28151	train
20159	28152	train
14786	28153	train
41921	28154	test
24994	28155	train
29016	28156	train
32209	28157	train
19983	28158	train
43620	28159	test
45387	28160	test
21036	28161	train
16411	28162	train
20799	28163	train
31336	28164	train
27429	28165	train
30374	28166	train
2719	28167	train
16233	28168	train
32293	28169	train
40801	28170	test
15472	28171	train
25025	28172	train
33959	28173	train
11213	28174	train
29500	28175	train
49352	28176	test
15326	28177	train
10306	28178	train
51768	28179	test
51172	28180	test
27112	28181	train
17831	28182	train
37676	28183	train
19332	28184	train
63	28185	train
2179	28186	train
27160	28187	train
9888	28188	train
38724	28189	train
19590	28190	train
29354	28191	train
28807	28192	train
4110	28193	train
47311	28194	test
29449	28195	train
33985	28196	train
8563	28197	train
13713	28198	train
34977	28199	train
44396	28200	test
47830	28201	test
32038	28202	train
15211	28203	train
28018	28204	train
46143	28205	test
1504	28206	train
48465	28207	test
35685	28208	train
41322	28209	test
9808	28210	train
27625	28211	train
34743	28212	train
43570	28213	test
23145	28214	train
37144	28215	train
25084	28216	train
30071	28217	train
45610	28218	test
6135	28219	train
39403	28220	test
19597	28221	train
24207	28222	train
43386	28223	test
47526	28224	test
50980	28225	test
9437	28226	train
44328	28227	test
27514	28228	train
8049	28229	train
40095	28230	test
7198	28231	train
18957	28232	train
4266	28233	train
28853	28234	train
34950	28235	train
16255	28236	train
11148	28237	train
29065	28238	train
2528	28239	train
40672	28240	test
16230	28241	train
40166	28242	test
43906	28243	test
4656	28244	train
47968	28245	test
22133	28246	train
16301	28247	train
4575	28248	train
1350	28249	train
44943	28250	test
11189	28251	train
36491	28252	train
29470	28253	train
27826	28254	train
26436	28255	train
19615	28256	train
23191	28257	train
27068	28258	train
35942	28259	train
23408	28260	train
35565	28261	train
47701	28262	test
12072	28263	train
27718	28264	train
11748	28265	train
10201	28266	train
47175	28267	test
16349	28268	train
12759	28269	train
45970	28270	test
15469	28271	train
16053	28272	train
14374	28273	train
30485	28274	train
10751	28275	train
10769	28276	train
27	28277	train
24705	28278	train
10008	28279	train
37517	28280	train
26424	28281	train
19404	28282	train
18251	28283	train
4810	28284	train
37627	28285	train
48881	28286	test
21028	28287	train
15382	28288	train
1139	28289	train
486	28290	train
25366	28291	train
12707	28292	train
51525	28293	test
40073	28294	test
26493	28295	train
43107	28296	test
39801	28297	test
2824	28298	train
19901	28299	train
37334	28300	train
38444	28301	train
20315	28302	train
35853	28303	train
38993	28304	train
17059	28305	train
44042	28306	test
2690	28307	train
24479	28308	train
23726	28309	train
17375	28310	train
40240	28311	test
35280	28312	train
1778	28313	train
48867	28314	test
39821	28315	test
43512	28316	test
46624	28317	test
43221	28318	test
11651	28319	train
30705	28320	train
19582	28321	train
42987	28322	test
30819	28323	train
2666	28324	train
36332	28325	train
31013	28326	train
30332	28327	train
3660	28328	train
46920	28329	test
14654	28330	train
41616	28331	test
5834	28332	train
41538	28333	test
47738	28334	test
50570	28335	test
42915	28336	test
44737	28337	test
14331	28338	train
28088	28339	train
29961	28340	train
38141	28341	train
18106	28342	train
3684	28343	train
39111	28344	train
29948	28345	train
45267	28346	test
49458	28347	test
13787	28348	train
31492	28349	train
29773	28350	train
43583	28351	test
3613	28352	train
15460	28353	train
10918	28354	train
13288	28355	train
5757	28356	train
14501	28357	train
44827	28358	test
45775	28359	test
36616	28360	train
48161	28361	test
17514	28362	train
50197	28363	test
5261	28364	train
19715	28365	train
45	28366	train
3004	28367	train
48876	28368	test
32864	28369	train
13019	28370	train
52069	28371	test
33774	28372	train
9130	28373	train
9818	28374	train
3387	28375	train
51148	28376	test
50203	28377	test
19925	28378	train
36242	28379	train
6664	28380	train
4611	28381	train
40862	28382	test
18373	28383	train
46602	28384	test
30449	28385	train
11040	28386	train
41400	28387	test
9367	28388	train
17421	28389	train
31512	28390	train
35434	28391	train
9118	28392	train
10106	28393	train
39392	28394	test
26323	28395	train
2459	28396	train
13864	28397	train
50566	28398	test
32060	28399	train
32597	28400	train
46140	28401	test
15925	28402	train
9684	28403	train
17201	28404	train
32938	28405	train
25885	28406	train
7984	28407	train
49452	28408	test
22550	28409	train
23014	28410	train
29151	28411	train
45646	28412	test
2208	28413	train
22900	28414	train
32974	28415	train
45560	28416	test
41053	28417	test
28994	28418	train
25184	28419	train
19446	28420	train
44983	28421	test
49514	28422	test
19940	28423	train
27541	28424	train
17837	28425	train
40557	28426	test
13932	28427	train
27928	28428	train
29713	28429	train
18141	28430	train
5961	28431	train
11505	28432	train
37568	28433	train
45464	28434	test
30286	28435	train
28702	28436	train
11655	28437	train
36233	28438	train
3126	28439	train
32132	28440	train
6018	28441	train
41081	28442	test
23547	28443	train
40794	28444	test
23855	28445	train
34458	28446	train
35534	28447	train
38212	28448	train
31362	28449	train
32333	28450	train
41291	28451	test
46367	28452	test
9749	28453	train
6308	28454	train
35770	28455	train
15383	28456	train
51043	28457	test
47319	28458	test
770	28459	train
20837	28460	train
25314	28461	train
9656	28462	train
16026	28463	train
21881	28464	train
1093	28465	train
40816	28466	test
13784	28467	train
33459	28468	train
34577	28469	train
51948	28470	test
34398	28471	train
48370	28472	test
28673	28473	train
2785	28474	train
29228	28475	train
12620	28476	train
17103	28477	train
9128	28478	train
28743	28479	train
1092	28480	train
52382	28481	test
33568	28482	train
5751	28483	train
9944	28484	train
17798	28485	train
46432	28486	test
26951	28487	train
4856	28488	train
31802	28489	train
1790	28490	train
39406	28491	test
35314	28492	train
13974	28493	train
8970	28494	train
28566	28495	train
5895	28496	train
52318	28497	test
29420	28498	train
43274	28499	test
4376	28500	train
23185	28501	train
49261	28502	test
19175	28503	train
29914	28504	train
23478	28505	train
25197	28506	train
46076	28507	test
1616	28508	train
29886	28509	train
23434	28510	train
31786	28511	train
12711	28512	train
31525	28513	train
40352	28514	test
48377	28515	test
19171	28516	train
138	28517	train
42451	28518	test
28433	28519	train
21741	28520	train
38476	28521	train
20813	28522	train
7634	28523	train
20591	28524	train
51504	28525	test
10410	28526	train
3588	28527	train
7420	28528	train
5463	28529	train
48195	28530	test
3877	28531	train
30991	28532	train
4788	28533	train
31959	28534	train
19909	28535	train
1752	28536	train
12781	28537	train
27672	28538	train
5390	28539	train
14581	28540	train
46758	28541	test
38265	28542	train
24145	28543	train
46800	28544	test
3310	28545	train
30813	28546	train
50371	28547	test
35839	28548	train
31553	28549	train
37280	28550	train
2819	28551	train
44656	28552	test
28969	28553	train
34321	28554	train
40896	28555	test
49495	28556	test
30239	28557	train
28244	28558	train
23694	28559	train
47514	28560	test
37953	28561	train
16372	28562	train
50202	28563	test
49671	28564	test
27329	28565	train
2094	28566	train
9487	28567	train
2001	28568	train
4545	28569	train
5846	28570	train
30842	28571	train
23390	28572	train
8165	28573	train
7170	28574	train
24327	28575	train
51337	28576	test
9906	28577	train
26867	28578	train
18522	28579	train
39411	28580	test
16217	28581	train
196	28582	train
44178	28583	test
9765	28584	train
33520	28585	train
30261	28586	train
49091	28587	test
1764	28588	train
51956	28589	test
28113	28590	train
622	28591	train
2156	28592	train
6820	28593	train
22635	28594	train
8005	28595	train
35315	28596	train
6978	28597	train
777	28598	train
47590	28599	test
1919	28600	train
47934	28601	test
48699	28602	test
6318	28603	train
27874	28604	train
1416	28605	train
7471	28606	train
9299	28607	train
28876	28608	train
34364	28609	train
9967	28610	train
24082	28611	train
15661	28612	train
38035	28613	train
35701	28614	train
32542	28615	train
7310	28616	train
31672	28617	train
15241	28618	train
13554	28619	train
17025	28620	train
49314	28621	test
9482	28622	train
13847	28623	train
42786	28624	test
5349	28625	train
3137	28626	train
13870	28627	train
23034	28628	train
20922	28629	train
14403	28630	train
50776	28631	test
6584	28632	train
43700	28633	test
48054	28634	test
25367	28635	train
10188	28636	train
46902	28637	test
49081	28638	test
44587	28639	test
2654	28640	train
19744	28641	train
32408	28642	train
29068	28643	train
32156	28644	train
4254	28645	train
7928	28646	train
5928	28647	train
1952	28648	train
8742	28649	train
43615	28650	test
15510	28651	train
2431	28652	train
12050	28653	train
16669	28654	train
52345	28655	test
31722	28656	train
1105	28657	train
49708	28658	test
32171	28659	train
6262	28660	train
24928	28661	train
40413	28662	test
9302	28663	train
50515	28664	test
15095	28665	train
23541	28666	train
31308	28667	train
7135	28668	train
43710	28669	test
40138	28670	test
15698	28671	train
11291	28672	train
26907	28673	train
21658	28674	train
806	28675	train
49168	28676	test
6511	28677	train
23068	28678	train
6326	28679	train
9601	28680	train
31682	28681	train
17720	28682	train
28692	28683	train
43016	28684	test
44406	28685	test
11351	28686	train
24412	28687	train
28974	28688	train
21248	28689	train
43883	28690	test
46149	28691	test
31058	28692	train
48344	28693	test
32559	28694	train
30540	28695	train
35600	28696	train
27397	28697	train
8489	28698	train
40547	28699	test
21854	28700	train
25518	28701	train
42233	28702	test
9194	28703	train
51147	28704	test
31681	28705	train
5731	28706	train
10096	28707	train
1666	28708	train
16961	28709	train
45459	28710	test
25746	28711	train
31245	28712	train
27361	28713	train
36135	28714	train
51305	28715	test
30321	28716	train
1898	28717	train
45978	28718	test
5743	28719	train
13257	28720	train
5671	28721	train
38640	28722	train
33218	28723	train
18326	28724	train
38221	28725	train
46479	28726	test
17190	28727	train
32400	28728	train
4182	28729	train
49427	28730	test
4323	28731	train
50167	28732	test
50758	28733	test
36928	28734	train
13957	28735	train
38435	28736	train
30173	28737	train
41959	28738	test
33763	28739	train
31857	28740	train
47586	28741	test
13015	28742	train
35830	28743	train
38697	28744	train
8588	28745	train
3858	28746	train
16040	28747	train
26254	28748	train
40799	28749	test
12358	28750	train
6092	28751	train
37828	28752	train
41891	28753	test
40669	28754	test
1393	28755	train
2933	28756	train
2965	28757	train
22260	28758	train
16060	28759	train
8391	28760	train
34895	28761	train
4976	28762	train
33382	28763	train
46475	28764	test
47041	28765	test
25646	28766	train
24947	28767	train
31462	28768	train
9613	28769	train
23265	28770	train
51480	28771	test
36115	28772	train
17384	28773	train
27624	28774	train
38059	28775	train
43534	28776	test
9973	28777	train
31892	28778	train
47308	28779	test
4179	28780	train
10371	28781	train
21607	28782	train
2873	28783	train
28829	28784	train
15725	28785	train
23760	28786	train
24883	28787	train
9737	28788	train
42900	28789	test
33910	28790	train
10670	28791	train
23719	28792	train
42507	28793	test
2166	28794	train
23037	28795	train
8405	28796	train
17205	28797	train
50540	28798	test
41239	28799	test
47174	28800	test
49538	28801	test
44927	28802	test
34409	28803	train
9460	28804	train
14318	28805	train
27179	28806	train
33036	28807	train
10338	28808	train
29385	28809	train
24670	28810	train
17257	28811	train
43531	28812	test
47784	28813	test
32929	28814	train
39981	28815	test
33156	28816	train
14754	28817	train
46959	28818	test
30974	28819	train
3412	28820	train
13275	28821	train
15118	28822	train
26370	28823	train
24157	28824	train
32456	28825	train
33090	28826	train
32607	28827	train
24758	28828	train
11204	28829	train
39234	28830	train
43857	28831	test
47059	28832	test
3208	28833	train
1858	28834	train
526	28835	train
15219	28836	train
30674	28837	train
39145	28838	train
28476	28839	train
23585	28840	train
44319	28841	test
46301	28842	test
11982	28843	train
11324	28844	train
14457	28845	train
20172	28846	train
16294	28847	train
26685	28848	train
47699	28849	test
48752	28850	test
15519	28851	train
964	28852	train
52027	28853	test
2860	28854	train
6940	28855	train
11667	28856	train
16940	28857	train
23881	28858	train
4593	28859	train
28676	28860	train
15854	28861	train
1698	28862	train
9831	28863	train
9930	28864	train
50924	28865	test
11220	28866	train
33561	28867	train
35344	28868	train
50579	28869	test
13337	28870	train
40876	28871	test
1676	28872	train
45559	28873	test
39658	28874	test
16447	28875	train
52250	28876	test
261	28877	train
51895	28878	test
11981	28879	train
30036	28880	train
1509	28881	train
19777	28882	train
42166	28883	test
32481	28884	train
20225	28885	train
34099	28886	train
10554	28887	train
26851	28888	train
36820	28889	train
1595	28890	train
14665	28891	train
42082	28892	test
13425	28893	train
44783	28894	test
35928	28895	train
44901	28896	test
1931	28897	train
14347	28898	train
12000	28899	train
527	28900	train
13816	28901	train
29075	28902	train
40578	28903	test
2668	28904	train
45681	28905	test
26517	28906	train
4064	28907	train
29941	28908	train
27580	28909	train
22277	28910	train
27116	28911	train
18798	28912	train
26534	28913	train
23164	28914	train
12279	28915	train
36865	28916	train
33041	28917	train
13070	28918	train
34981	28919	train
48249	28920	test
28698	28921	train
30826	28922	train
5039	28923	train
43448	28924	test
28382	28925	train
21539	28926	train
592	28927	train
18276	28928	train
52063	28929	test
29252	28930	train
34886	28931	train
47357	28932	test
14289	28933	train
23411	28934	train
7764	28935	train
12234	28936	train
36174	28937	train
27602	28938	train
16374	28939	train
10039	28940	train
13005	28941	train
3435	28942	train
6273	28943	train
28638	28944	train
7807	28945	train
50569	28946	test
8254	28947	train
546	28948	train
45057	28949	test
2330	28950	train
4488	28951	train
15003	28952	train
27078	28953	train
34865	28954	train
46968	28955	test
17117	28956	train
41820	28957	test
8051	28958	train
24875	28959	train
52245	28960	test
35553	28961	train
26940	28962	train
47849	28963	test
22287	28964	train
45275	28965	test
40337	28966	test
2380	28967	train
44532	28968	test
19429	28969	train
30946	28970	train
18054	28971	train
24933	28972	train
18315	28973	train
36275	28974	train
42205	28975	test
27606	28976	train
14703	28977	train
42213	28978	test
32585	28979	train
39500	28980	test
31546	28981	train
41361	28982	test
20367	28983	train
52011	28984	test
46541	28985	test
39837	28986	test
26672	28987	train
43523	28988	test
27902	28989	train
38616	28990	train
20980	28991	train
45920	28992	test
49322	28993	test
39511	28994	test
40906	28995	test
51781	28996	test
48550	28997	test
36436	28998	train
14746	28999	train
27188	29000	train
19530	29001	train
30497	29002	train
39675	29003	test
28443	29004	train
51699	29005	test
16005	29006	train
24610	29007	train
32690	29008	train
45596	29009	test
50913	29010	test
47426	29011	test
42071	29012	test
20108	29013	train
19693	29014	train
26480	29015	train
40613	29016	test
20048	29017	train
3000	29018	train
28635	29019	train
34037	29020	train
42239	29021	test
49653	29022	test
43240	29023	test
44141	29024	test
6465	29025	train
29101	29026	train
49152	29027	test
44937	29028	test
23618	29029	train
31669	29030	train
38298	29031	train
8116	29032	train
38921	29033	train
51157	29034	test
469	29035	train
46239	29036	test
52316	29037	test
18416	29038	train
43369	29039	test
20064	29040	train
7993	29041	train
1082	29042	train
19150	29043	train
5824	29044	train
21871	29045	train
26070	29046	train
10782	29047	train
7614	29048	train
42496	29049	test
30662	29050	train
35506	29051	train
29037	29052	train
9876	29053	train
30022	29054	train
16908	29055	train
51742	29056	test
39794	29057	test
43810	29058	test
44629	29059	test
4004	29060	train
7209	29061	train
23587	29062	train
17505	29063	train
12988	29064	train
29967	29065	train
44705	29066	test
