	labeled_data_index	label
13117	27842	train
25771	27843	train
49693	27844	test
11029	27845	train
7447	27846	train
31241	27847	train
32887	27848	train
38613	27849	train
1452	27850	train
28916	27851	train
18186	27852	train
28288	27853	train
43732	27854	test
36490	27855	train
1937	27856	train
5935	27857	train
3371	27858	train
4301	27859	train
33644	27860	train
23512	27861	train
30997	27862	train
26027	27863	train
51142	27864	test
36674	27865	train
3445	27866	train
32484	27867	train
15075	27868	train
3513	27869	train
24268	27870	train
7351	27871	train
24953	27872	train
30402	27873	train
10645	27874	train
39773	27875	test
12979	27876	train
27129	27877	train
36806	27878	train
43961	27879	test
5950	27880	train
31093	27881	train
552	27882	train
3539	27883	train
36361	27884	train
26605	27885	train
30584	27886	train
44256	27887	test
16013	27888	train
31249	27889	train
9081	27890	train
5905	27891	train
41381	27892	test
40046	27893	test
50421	27894	test
2966	27895	train
30445	27896	train
27792	27897	train
42857	27898	test
1845	27899	train
20286	27900	train
12547	27901	train
31850	27902	train
30406	27903	train
1870	27904	train
49140	27905	test
31303	27906	train
19091	27907	train
27662	27908	train
2718	27909	train
9735	27910	train
9953	27911	train
30179	27912	train
46141	27913	test
4847	27914	train
7942	27915	train
50820	27916	test
27871	27917	train
4977	27918	train
2076	27919	train
18124	27920	train
46328	27921	test
50693	27922	test
37326	27923	train
19049	27924	train
1661	27925	train
29761	27926	train
16576	27927	train
2650	27928	train
8798	27929	train
50876	27930	test
33582	27931	train
16862	27932	train
11972	27933	train
8595	27934	train
25096	27935	train
48342	27936	test
50959	27937	test
14699	27938	train
41182	27939	test
16491	27940	train
39930	27941	test
8895	27942	train
23613	27943	train
8588	27944	train
15754	27945	train
15792	27946	train
7297	27947	train
4002	27948	train
44479	27949	test
7627	27950	train
14783	27951	train
35789	27952	train
32302	27953	train
28465	27954	train
44723	27955	test
26712	27956	train
16359	27957	train
14767	27958	train
18988	27959	train
20609	27960	train
35615	27961	train
18159	27962	train
12698	27963	train
16939	27964	train
13365	27965	train
10127	27966	train
4904	27967	train
42987	27968	test
12182	27969	train
4210	27970	train
41602	27971	test
48146	27972	test
42923	27973	test
12498	27974	train
28436	27975	train
33161	27976	train
7633	27977	train
18974	27978	train
25587	27979	train
35953	27980	train
9226	27981	train
22958	27982	train
26819	27983	train
3501	27984	train
34080	27985	train
47663	27986	test
25726	27987	train
44873	27988	test
7920	27989	train
18503	27990	train
38248	27991	train
24529	27992	train
51416	27993	test
42333	27994	test
10415	27995	train
7017	27996	train
32090	27997	train
51044	27998	test
25107	27999	train
9692	28000	train
35246	28001	train
10179	28002	train
40129	28003	test
325	28004	train
43289	28005	test
36130	28006	train
15225	28007	train
49982	28008	test
18795	28009	train
21568	28010	train
9248	28011	train
2020	28012	train
28510	28013	train
51010	28014	test
11201	28015	train
23097	28016	train
24292	28017	train
84	28018	train
42139	28019	test
6066	28020	train
34353	28021	train
42201	28022	test
49438	28023	test
29206	28024	train
11345	28025	train
38034	28026	train
17247	28027	train
31098	28028	train
36676	28029	train
33183	28030	train
38739	28031	test
35114	28032	train
48313	28033	test
51075	28034	test
32796	28035	train
2273	28036	train
15751	28037	train
6377	28038	train
38508	28039	train
6505	28040	train
2071	28041	train
25838	28042	train
7388	28043	train
48444	28044	test
1700	28045	train
12829	28046	train
17289	28047	train
886	28048	train
30117	28049	train
7458	28050	train
26976	28051	train
10306	28052	train
5143	28053	train
47750	28054	test
20455	28055	train
31550	28056	train
10344	28057	train
38963	28058	test
12112	28059	train
31495	28060	train
21072	28061	train
1079	28062	train
45907	28063	test
902	28064	train
51628	28065	test
41883	28066	test
38560	28067	train
25042	28068	train
40198	28069	test
36902	28070	train
48244	28071	test
25088	28072	train
36126	28073	train
51480	28074	test
19394	28075	train
25683	28076	train
17940	28077	train
31799	28078	train
37365	28079	train
23774	28080	train
10333	28081	train
24308	28082	train
44292	28083	test
4324	28084	train
4899	28085	train
4639	28086	train
45684	28087	test
40271	28088	test
46389	28089	test
18824	28090	train
38526	28091	train
25311	28092	train
35183	28093	train
46714	28094	test
42967	28095	test
9447	28096	train
3002	28097	train
24750	28098	train
2045	28099	train
42081	28100	test
33989	28101	train
48268	28102	test
21506	28103	train
44631	28104	test
26585	28105	train
46022	28106	test
32607	28107	train
23703	28108	train
16423	28109	train
25105	28110	train
18122	28111	train
29174	28112	train
43697	28113	test
45660	28114	test
33424	28115	train
27394	28116	train
31177	28117	train
30340	28118	train
31298	28119	train
43294	28120	test
15221	28121	train
817	28122	train
19784	28123	train
11228	28124	train
28626	28125	train
22624	28126	train
39201	28127	test
24662	28128	train
40870	28129	test
32144	28130	train
15405	28131	train
17832	28132	train
44357	28133	test
21891	28134	train
5882	28135	train
12287	28136	train
27621	28137	train
37690	28138	train
9080	28139	train
490	28140	train
30331	28141	train
24269	28142	train
32257	28143	train
25658	28144	train
36125	28145	train
35885	28146	train
5964	28147	train
39409	28148	test
25108	28149	train
8545	28150	train
17639	28151	train
18884	28152	train
38610	28153	train
40556	28154	test
23433	28155	train
27191	28156	train
32161	28157	train
18720	28158	train
42377	28159	test
43320	28160	test
19701	28161	train
15562	28162	train
19479	28163	train
29372	28164	train
25700	28165	train
28472	28166	train
536	28167	train
31418	28168	train
30265	28169	train
41789	28170	test
38033	28171	train
23462	28172	train
32831	28173	train
9886	28174	train
27649	28175	train
47417	28176	test
18068	28177	train
16171	28178	train
49540	28179	test
49016	28180	test
25409	28181	train
16705	28182	train
36423	28183	train
18123	28184	train
14809	28185	train
774	28186	train
25454	28187	train
38531	28188	train
37432	28189	train
18361	28190	train
27511	28191	train
26988	28192	train
1486	28193	train
46133	28194	test
27600	28195	train
32857	28196	train
13915	28197	train
2792	28198	train
33813	28199	train
45951	28200	test
45437	28201	test
30030	28202	train
5382	28203	train
26248	28204	train
46045	28205	test
2422	28206	train
46428	28207	test
34497	28208	train
50648	28209	test
6555	28210	train
25876	28211	train
33588	28212	train
43756	28213	test
21693	28214	train
35908	28215	train
13628	28216	train
28187	28217	train
50933	28218	test
18158	28219	train
42757	28220	test
18368	28221	train
21033	28222	train
51296	28223	test
45392	28224	test
48843	28225	test
38476	28226	train
39782	28227	test
25778	28228	train
6303	28229	train
39199	28230	test
22955	28231	train
17776	28232	train
3507	28233	train
27033	28234	train
33786	28235	train
14268	28236	train
16322	28237	train
27236	28238	train
8934	28239	train
45773	28240	test
5851	28241	train
40574	28242	test
41671	28243	test
3209	28244	train
51198	28245	test
20744	28246	train
4969	28247	train
7855	28248	train
677	28249	train
42998	28250	test
4571	28251	train
35276	28252	train
27619	28253	train
26065	28254	train
24778	28255	train
18386	28256	train
21737	28257	train
25367	28258	train
34746	28259	train
21940	28260	train
34382	28261	train
42769	28262	test
10626	28263	train
25964	28264	train
10346	28265	train
10562	28266	train
46836	28267	test
14355	28268	train
13992	28269	train
43770	28270	test
13576	28271	train
14091	28272	train
8000	28273	train
28577	28274	train
12075	28275	train
5691	28276	train
4447	28277	train
8002	28278	train
8838	28279	train
36273	28280	train
24768	28281	train
18188	28282	train
17110	28283	train
3447	28284	train
36376	28285	train
47010	28286	test
19694	28287	train
13500	28288	train
23571	28289	train
18457	28290	train
23771	28291	train
11189	28292	train
49331	28293	test
44307	28294	test
24832	28295	train
39086	28296	test
46230	28297	test
9393	28298	train
5081	28299	train
36095	28300	train
37165	28301	train
19028	28302	train
34658	28303	train
37691	28304	train
7130	28305	train
41865	28306	test
1103	28307	train
22956	28308	train
22249	28309	train
5436	28310	train
39085	28311	test
34106	28312	train
15145	28313	train
46997	28314	test
39212	28315	test
46051	28316	test
44271	28317	test
41616	28318	test
9605	28319	train
28788	28320	train
14935	28321	train
42068	28322	test
28895	28323	train
11354	28324	train
35121	28325	train
29074	28326	train
28431	28327	train
2777	28328	train
44504	28329	test
23631	28330	train
40869	28331	test
10733	28332	train
51203	28333	test
45306	28334	test
48493	28335	test
39251	28336	test
42955	28337	test
12608	28338	train
26314	28339	train
38397	28340	train
36872	28341	train
16970	28342	train
1488	28343	train
37806	28344	train
28072	28345	train
43230	28346	test
47509	28347	test
12137	28348	train
29521	28349	train
27906	28350	train
42732	28351	test
2727	28352	train
4860	28353	train
14132	28354	train
17531	28355	train
3754	28356	train
12756	28357	train
42013	28358	test
42636	28359	test
35395	28360	train
40317	28361	test
16409	28362	train
48161	28363	test
3711	28364	train
18480	28365	train
4345	28366	train
550	28367	train
47005	28368	test
30897	28369	train
2988	28370	train
49792	28371	test
32556	28372	train
17025	28373	train
16063	28374	train
1890	28375	train
48995	28376	test
50703	28377	test
18670	28378	train
35032	28379	train
3569	28380	train
3166	28381	train
42379	28382	test
17223	28383	train
44252	28384	test
28543	28385	train
8341	28386	train
40727	28387	test
3063	28388	train
5513	28389	train
29539	28390	train
34254	28391	train
7914	28392	train
8925	28393	train
38857	28394	test
24676	28395	train
20310	28396	train
3336	28397	train
50710	28398	test
30051	28399	train
30546	28400	train
45167	28401	test
13977	28402	train
14761	28403	train
10473	28404	train
31034	28405	train
24264	28406	train
4429	28407	train
47504	28408	test
31699	28409	train
21569	28410	train
27316	28411	train
51114	28412	test
1614	28413	train
17215	28414	train
31105	28415	train
43460	28416	test
42042	28417	test
27169	28418	train
23603	28419	train
18227	28420	train
43027	28421	test
47562	28422	test
18684	28423	train
25803	28424	train
16710	28425	train
40732	28426	test
24785	28427	train
26163	28428	train
27852	28429	train
20785	28430	train
669	28431	train
10130	28432	train
36319	28433	train
39916	28434	test
28387	28435	train
26887	28436	train
2580	28437	train
35023	28438	train
3177	28439	train
30118	28440	train
3277	28441	train
39313	28442	test
22074	28443	train
40728	28444	test
22366	28445	train
33312	28446	train
34352	28447	train
36941	28448	train
30971	28449	train
30303	28450	train
50580	28451	test
50464	28452	test
2281	28453	train
6787	28454	train
34577	28455	train
13501	28456	train
48897	28457	test
45224	28458	test
5018	28459	train
31882	28460	train
23723	28461	train
5155	28462	train
14067	28463	train
20579	28464	train
12634	28465	train
44273	28466	test
12135	28467	train
31967	28468	train
33427	28469	train
49684	28470	test
33254	28471	train
50349	28472	test
26858	28473	train
4184	28474	train
27391	28475	train
1246	28476	train
14925	28477	train
7927	28478	train
26927	28479	train
21331	28480	train
50058	28481	test
32171	28482	train
2314	28483	train
8780	28484	train
16676	28485	train
44123	28486	test
7099	28487	train
18793	28488	train
29809	28489	train
6881	28490	train
41092	28491	test
34140	28492	train
9561	28493	train
5748	28494	train
26756	28495	train
5147	28496	train
51318	28497	test
27574	28498	train
41223	28499	test
24430	28500	train
21731	28501	train
47340	28502	test
17979	28503	train
28039	28504	train
22008	28505	train
23616	28506	train
42565	28507	test
7876	28508	train
28014	28509	train
1587	28510	train
38555	28511	train
11192	28512	train
29552	28513	train
43607	28514	test
39332	28515	test
17975	28516	train
4342	28517	train
45421	28518	test
26636	28519	train
20379	28520	train
37195	28521	train
3652	28522	train
19168	28523	train
19286	28524	train
49313	28525	test
24006	28526	train
9019	28527	train
13195	28528	train
4269	28529	train
45987	28530	test
2717	28531	train
29053	28532	train
20425	28533	train
29957	28534	train
6292	28535	train
7056	28536	train
31080	28537	train
25921	28538	train
2507	28539	train
32317	28540	train
44375	28541	test
36993	28542	train
22640	28543	train
46177	28544	test
331	28545	train
28889	28546	train
48317	28547	test
34644	28548	train
29579	28549	train
36043	28550	train
4085	28551	train
46842	28552	test
27145	28553	train
38236	28554	train
42597	28555	test
50136	28556	test
28342	28557	train
26460	28558	train
11658	28559	train
45692	28560	test
36689	28561	train
14375	28562	train
50766	28563	test
50119	28564	test
25610	28565	train
471	28566	train
6862	28567	train
7317	28568	train
1439	28569	train
7167	28570	train
28915	28571	train
13818	28572	train
6387	28573	train
2477	28574	train
22812	28575	train
51054	28576	test
1321	28577	train
25180	28578	train
15359	28579	train
45937	28580	test
14234	28581	train
23345	28582	train
39422	28583	test
7589	28584	train
32083	28585	train
30757	28586	train
47188	28587	test
9660	28588	train
49691	28589	test
26338	28590	train
1419	28591	train
3183	28592	train
7459	28593	train
16221	28594	train
6268	28595	train
34141	28596	train
1676	28597	train
20432	28598	train
45565	28599	test
11498	28600	train
45578	28601	test
46800	28602	test
4930	28603	train
26112	28604	train
422	28605	train
6692	28606	train
8210	28607	train
31634	28608	train
33220	28609	train
8800	28610	train
22577	28611	train
290	28612	train
36768	28613	train
34513	28614	train
30495	28615	train
5712	28616	train
29687	28617	train
13381	28618	train
11934	28619	train
15541	28620	train
41725	28621	test
3218	28622	train
12192	28623	train
40651	28624	test
19217	28625	train
1035	28626	train
38445	28627	train
21587	28628	train
19594	28629	train
12670	28630	train
48673	28631	test
7069	28632	train
50642	28633	test
42154	28634	test
23772	28635	train
2130	28636	train
51301	28637	test
47179	28638	test
42633	28639	test
13197	28640	train
18505	28641	train
30372	28642	train
27239	28643	train
30140	28644	train
1899	28645	train
8481	28646	train
8063	28647	train
389	28648	train
3041	28649	train
45733	28650	test
13613	28651	train
989	28652	train
31626	28653	train
14873	28654	train
50029	28655	test
29734	28656	train
2313	28657	train
47734	28658	test
30153	28659	train
8156	28660	train
23372	28661	train
51517	28662	test
9664	28663	train
48443	28664	test
5148	28665	train
22068	28666	train
29346	28667	train
647	28668	train
41431	28669	test
38877	28670	test
13773	28671	train
4942	28672	train
25214	28673	train
20302	28674	train
10440	28675	train
47257	28676	test
5218	28677	train
21620	28678	train
3785	28679	train
10624	28680	train
29697	28681	train
3925	28682	train
26877	28683	train
43478	28684	test
39469	28685	test
4370	28686	train
22893	28687	train
27150	28688	train
19910	28689	train
40194	28690	test
43908	28691	test
29112	28692	train
50274	28693	test
30512	28694	train
28628	28695	train
34416	28696	train
25672	28697	train
6849	28698	train
39477	28699	test
20483	28700	train
23915	28701	train
46523	28702	test
11003	28703	train
48994	28704	test
29696	28705	train
11226	28706	train
16353	28707	train
15669	28708	train
14173	28709	train
43378	28710	test
17209	28711	train
29290	28712	train
25638	28713	train
34929	28714	train
49138	28715	test
28420	28716	train
13845	28717	train
50214	28718	test
3000	28719	train
11680	28720	train
4420	28721	train
37352	28722	train
31536	28723	train
17180	28724	train
36950	28725	train
45228	28726	test
8312	28727	train
30365	28728	train
14808	28729	train
47482	28730	test
15657	28731	train
48132	28732	test
48655	28733	test
35701	28734	train
1485	28735	train
37158	28736	train
28285	28737	train
50599	28738	test
32533	28739	train
29864	28740	train
45058	28741	test
11459	28742	train
34636	28743	train
37406	28744	train
4411	28745	train
6653	28746	train
6512	28747	train
24613	28748	train
50617	28749	test
10875	28750	train
4754	28751	train
36567	28752	train
40244	28753	test
40086	28754	test
6897	28755	train
5803	28756	train
1301	28757	train
21479	28758	train
5725	28759	train
13490	28760	train
33733	28761	train
8565	28762	train
31821	28763	train
44133	28764	test
45219	28765	test
24037	28766	train
18347	28767	train
29491	28768	train
10184	28769	train
21808	28770	train
49294	28771	test
34910	28772	train
16217	28773	train
25875	28774	train
36792	28775	train
41217	28776	test
5426	28777	train
29897	28778	train
39614	28779	test
19359	28780	train
11815	28781	train
20253	28782	train
3718	28783	train
27009	28784	train
13798	28785	train
4678	28786	train
23331	28787	train
12000	28788	train
42144	28789	test
32784	28790	train
9403	28791	train
31603	28792	train
51478	28793	test
13856	28794	train
21590	28795	train
6727	28796	train
15863	28797	train
48467	28798	test
40410	28799	test
46040	28800	test
47585	28801	test
51108	28802	test
33265	28803	train
15568	28804	train
7174	28805	train
25471	28806	train
31219	28807	train
4098	28808	train
27540	28809	train
23131	28810	train
20055	28811	train
41210	28812	test
50831	28813	test
38548	28814	train
39685	28815	test
31430	28816	train
1949	28817	train
50690	28818	test
29037	28819	train
31175	28820	train
11683	28821	train
14199	28822	train
24718	28823	train
3580	28824	train
30417	28825	train
31320	28826	train
30556	28827	train
23215	28828	train
11305	28829	train
37923	28830	train
41601	28831	test
40845	28832	test
2145	28833	train
4436	28834	train
2604	28835	train
13362	28836	train
28758	28837	train
38159	28838	train
26677	28839	train
22111	28840	train
42434	28841	test
46170	28842	test
2030	28843	train
4003	28844	train
12717	28845	train
13466	28846	train
8706	28847	train
25011	28848	train
45240	28849	test
46889	28850	test
13622	28851	train
3700	28852	train
49753	28853	test
153	28854	train
5417	28855	train
10275	28856	train
6414	28857	train
22391	28858	train
1252	28859	train
26861	28860	train
31913	28861	train
1798	28862	train
8681	28863	train
13960	28864	train
48800	28865	test
9892	28866	train
32153	28867	train
34168	28868	train
48501	28869	test
13361	28870	train
42639	28871	test
2305	28872	train
43459	28873	test
40368	28874	test
38602	28875	train
49948	28876	test
7747	28877	train
49642	28878	test
3823	28879	train
28156	28880	train
9264	28881	train
15835	28882	train
41909	28883	test
30441	28884	train
18944	28885	train
32966	28886	train
957	28887	train
25166	28888	train
35594	28889	train
1952	28890	train
402	28891	train
40681	28892	test
14205	28893	train
46764	28894	test
34732	28895	train
42273	28896	test
2405	28897	train
5053	28898	train
15775	28899	train
1514	28900	train
11130	28901	train
27246	28902	train
39576	28903	test
363	28904	train
51132	28905	test
24856	28906	train
18372	28907	train
28065	28908	train
25835	28909	train
20881	28910	train
25413	28911	train
17630	28912	train
24871	28913	train
21711	28914	train
10811	28915	train
35638	28916	train
31231	28917	train
11511	28918	train
33817	28919	train
46074	28920	test
26883	28921	train
28901	28922	train
5974	28923	train
40677	28924	test
26586	28925	train
3482	28926	train
5668	28927	train
17133	28928	train
49787	28929	test
27414	28930	train
33725	28931	train
41471	28932	test
12570	28933	train
21943	28934	train
10651	28935	train
38557	28936	train
34967	28937	train
25856	28938	train
14399	28939	train
8853	28940	train
15190	28941	train
21864	28942	train
4897	28943	train
26824	28944	train
4380	28945	train
48492	28946	test
6500	28947	train
3270	28948	train
46175	28949	test
16477	28950	train
1299	28951	train
13186	28952	train
25377	28953	train
33704	28954	train
41957	28955	test
32128	28956	train
51611	28957	test
6415	28958	train
23323	28959	train
49943	28960	test
34370	28961	train
25245	28962	train
45460	28963	test
20891	28964	train
42818	28965	test
40331	28966	test
32502	28967	train
45763	28968	test
15105	28969	train
29012	28970	train
3026	28971	train
23376	28972	train
3609	28973	train
38552	28974	train
39329	28975	test
25859	28976	train
12936	28977	train
42073	28978	test
30536	28979	train
41788	28980	test
29572	28981	train
42122	28982	test
19079	28983	train
49741	28984	test
44204	28985	test
41420	28986	test
25000	28987	train
40873	28988	test
26139	28989	train
37328	28990	train
19649	28991	train
44293	28992	test
50774	28993	test
38975	28994	test
46069	28995	test
49550	28996	test
46556	28997	test
35224	28998	train
12973	28999	train
25479	29000	train
18306	29001	train
28589	29002	train
43132	29003	test
26645	29004	train
50424	29005	test
11980	29006	train
23076	29007	train
30635	29008	train
42288	29009	test
48790	29010	test
44894	29011	test
39850	29012	test
18838	29013	train
18460	29014	train
24820	29015	train
46902	29016	test
18782	29017	train
251	29018	train
26821	29019	train
32907	29020	train
39999	29021	test
47687	29022	test
41738	29023	test
41974	29024	test
32395	29025	train
27271	29026	train
47242	29027	test
45412	29028	test
22144	29029	train
29684	29030	train
37026	29031	train
7986	29032	train
37623	29033	train
49003	29034	test
21561	29035	train
43972	29036	test
50003	29037	test
38382	29038	train
39400	29039	test
6182	29040	train
6259	29041	train
17444	29042	train
17954	29043	train
4635	29044	train
20497	29045	train
24439	29046	train
9498	29047	train
5953	29048	train
40541	29049	test
28746	29050	train
34324	29051	train
27211	29052	train
2773	29053	train
28142	29054	train
15334	29055	train
49517	29056	test
51475	29057	test
39344	29058	test
40751	29059	test
5395	29060	train
5634	29061	train
22113	29062	train
17991	29063	train
11437	29064	train
28091	29065	train
42817	29066	test
