,Treatments,oneb_Metadata_Treatment_Dose_Inhibitor_Dose,correlation
110,DMSO_0.100_Z-VAD-FMK_100.000,DMSO_0.100_Z-VAD-FMK_30.000,0.9427581818284797
111,DMSO_0.100_Z-VAD-FMK_30.000,DMSO_0.100_Z-VAD-FMK_30.000,1.0
112,Disulfiram_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9543718024044536
113,Disulfiram_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9493697472254019
114,Disulfiram_2.500_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9476748953663741
115,Flagellin_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9465237274311278
116,Flagellin_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.945598757092943
117,Flagellin_1.000_Disulfiram_1.000,DMSO_0.100_Z-VAD-FMK_30.000,0.9456551062022557
118,H2O2_100.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.948031378429414
119,H2O2_100.000_Disulfiram_1.000,DMSO_0.100_Z-VAD-FMK_30.000,0.9476175089826264
120,H2O2_100.000_Z-VAD-FMK_100.000,DMSO_0.100_Z-VAD-FMK_30.000,0.9474764732187928
121,LPS_0.010_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9560009318125164
122,LPS_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9518565994650657
123,LPS_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9476844627075804
124,LPS_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.946780061749485
125,LPS_10.000_Disulfiram_0.100,DMSO_0.100_Z-VAD-FMK_30.000,0.9463263454063005
126,LPS_10.000_Disulfiram_1.000,DMSO_0.100_Z-VAD-FMK_30.000,0.9473543254317227
127,LPS_10.000_Disulfiram_2.500,DMSO_0.100_Z-VAD-FMK_30.000,0.9463556690606629
128,LPS_10.000_Z-VAD-FMK_100.000,DMSO_0.100_Z-VAD-FMK_30.000,0.947491639822298
129,LPS_100.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9464315650220525
130,LPS_Nigericin_1.000_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9496052871642303
131,LPS_Nigericin_1.000_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9477324163065953
132,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,DMSO_0.100_Z-VAD-FMK_30.000,0.9495541909244236
133,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,DMSO_0.100_Z-VAD-FMK_30.000,0.9496363758388999
134,LPS_Nigericin_1.000_3.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9475225303051832
135,LPS_Nigericin_100.000_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9468327422069223
136,LPS_Nigericin_100.000_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9465783882190549
137,LPS_Nigericin_100.000_3.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9470025453128611
138,Thapsigargin_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9482789590677944
139,Thapsigargin_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9484865918022054
140,Topotecan_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9485897105280826
141,Topotecan_20.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.9474273816478496
142,Topotecan_5.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.000,0.947441516244191
143,media ctr_nan_Media ctr_nan,DMSO_0.100_Z-VAD-FMK_30.000,0.9483247329767355
144,DMSO_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9957648353056232
145,DMSO_0.100_DMSO_1.000,Disulfiram_0.100_DMSO_0.025,0.9448911704293784
146,DMSO_0.100_Z-VAD-FMK_100.000,Disulfiram_0.100_DMSO_0.025,0.9309998646006279
147,DMSO_0.100_Z-VAD-FMK_30.000,Disulfiram_0.100_DMSO_0.025,0.9543718024044536
148,Disulfiram_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,1.0
149,Disulfiram_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.999083074839468
150,Disulfiram_2.500_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9988944835846199
151,Flagellin_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9971152702436246
152,Flagellin_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.99825355305232
153,Flagellin_1.000_Disulfiram_1.000,Disulfiram_0.100_DMSO_0.025,0.9982853002735805
154,H2O2_100.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9989548121334944
155,H2O2_100.000_Disulfiram_1.000,Disulfiram_0.100_DMSO_0.025,0.9988681712952483
156,H2O2_100.000_Z-VAD-FMK_100.000,Disulfiram_0.100_DMSO_0.025,0.9988122875182773
157,LPS_0.010_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.997408039606522
158,LPS_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9985714746672374
159,LPS_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9986361007335417
160,LPS_10.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9986045158610916
161,LPS_10.000_Disulfiram_0.100,Disulfiram_0.100_DMSO_0.025,0.99854305913459
162,LPS_10.000_Disulfiram_1.000,Disulfiram_0.100_DMSO_0.025,0.9987342719049124
163,LPS_10.000_Disulfiram_2.500,Disulfiram_0.100_DMSO_0.025,0.9986936741174567
164,LPS_10.000_Z-VAD-FMK_100.000,Disulfiram_0.100_DMSO_0.025,0.9988136552729179
165,LPS_100.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9986470101294289
166,LPS_Nigericin_1.000_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9985651343183297
167,LPS_Nigericin_1.000_10.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9985134562726419
168,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,Disulfiram_0.100_DMSO_0.025,0.9986946526882508
169,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,Disulfiram_0.100_DMSO_0.025,0.9987470858431376
170,LPS_Nigericin_1.000_3.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9985485049766986
171,LPS_Nigericin_100.000_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9987851101104787
172,LPS_Nigericin_100.000_10.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9987234980047152
173,LPS_Nigericin_100.000_3.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9986972587221501
174,Thapsigargin_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.998916729652111
175,Thapsigargin_10.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9989891465455106
176,Topotecan_10.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9990166653328508
177,Topotecan_20.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.9988653937552178
178,Topotecan_5.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.99888754284459
179,media ctr_nan_Media ctr_nan,Disulfiram_0.100_DMSO_0.025,0.9989134222749286
180,DMSO_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9943648018788264
181,DMSO_0.100_DMSO_1.000,Disulfiram_1.000_DMSO_0.025,0.9385405918660892
182,DMSO_0.100_Z-VAD-FMK_100.000,Disulfiram_1.000_DMSO_0.025,0.9246314802438231
183,DMSO_0.100_Z-VAD-FMK_30.000,Disulfiram_1.000_DMSO_0.025,0.9493697472254019
184,Disulfiram_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.999083074839468
185,Disulfiram_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,1.0
186,Disulfiram_2.500_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9998351236675559
187,Flagellin_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9982411982653495
188,Flagellin_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9993664541622225
189,Flagellin_1.000_Disulfiram_1.000,Disulfiram_1.000_DMSO_0.025,0.9994034711857569
190,H2O2_100.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9998592621490726
191,H2O2_100.000_Disulfiram_1.000,Disulfiram_1.000_DMSO_0.025,0.9998426952024105
192,H2O2_100.000_Z-VAD-FMK_100.000,Disulfiram_1.000_DMSO_0.025,0.9998290805743061
193,LPS_0.010_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.997263986146552
194,LPS_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.998735004794835
195,LPS_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9995894838629183
196,LPS_10.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9996352194082063
197,LPS_10.000_Disulfiram_0.100,Disulfiram_1.000_DMSO_0.025,0.9996132746040975
198,LPS_10.000_Disulfiram_1.000,Disulfiram_1.000_DMSO_0.025,0.9996667631010014
199,LPS_10.000_Disulfiram_2.500,Disulfiram_1.000_DMSO_0.025,0.999697630000781
200,LPS_10.000_Z-VAD-FMK_100.000,Disulfiram_1.000_DMSO_0.025,0.9997122801940325
201,LPS_100.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.999668926028787
202,LPS_Nigericin_1.000_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9991834261624206
203,LPS_Nigericin_1.000_10.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9993500730676219
204,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,Disulfiram_1.000_DMSO_0.025,0.9994699523129063
205,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,Disulfiram_1.000_DMSO_0.025,0.9994626545766205
206,LPS_Nigericin_1.000_3.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9994466357378112
207,LPS_Nigericin_100.000_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9997161579478597
208,LPS_Nigericin_100.000_10.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9997600388343002
209,LPS_Nigericin_100.000_3.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9997020279031221
210,Thapsigargin_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9996897249838864
211,Thapsigargin_10.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9997692117306642
212,Topotecan_10.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9997809184412809
213,Topotecan_20.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.9998311350112534
214,Topotecan_5.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.999828735132502
215,media ctr_nan_Media ctr_nan,Disulfiram_1.000_DMSO_0.025,0.9998483656246978
216,DMSO_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9936754482352749
217,DMSO_0.100_DMSO_1.000,Disulfiram_2.500_DMSO_0.025,0.9366864128162673
218,DMSO_0.100_Z-VAD-FMK_100.000,Disulfiram_2.500_DMSO_0.025,0.922529793427885
219,DMSO_0.100_Z-VAD-FMK_30.000,Disulfiram_2.500_DMSO_0.025,0.9476748953663741
220,Disulfiram_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9988944835846199
221,Disulfiram_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9998351236675559
222,Disulfiram_2.500_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,1.0
223,Flagellin_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9980945104429321
224,Flagellin_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9995086747021746
225,Flagellin_1.000_Disulfiram_1.000,Disulfiram_2.500_DMSO_0.025,0.9995241909731416
226,H2O2_100.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9999384620430868
227,H2O2_100.000_Disulfiram_1.000,Disulfiram_2.500_DMSO_0.025,0.9999110431654857
228,H2O2_100.000_Z-VAD-FMK_100.000,Disulfiram_2.500_DMSO_0.025,0.9999139963092236
229,LPS_0.010_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9969948746259913
230,LPS_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9986487623853902
231,LPS_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9996896803502187
232,LPS_10.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.999750080185987
233,LPS_10.000_Disulfiram_0.100,Disulfiram_2.500_DMSO_0.025,0.9997447237751179
234,LPS_10.000_Disulfiram_1.000,Disulfiram_2.500_DMSO_0.025,0.9997928234103414
235,LPS_10.000_Disulfiram_2.500,Disulfiram_2.500_DMSO_0.025,0.9997824415906756
236,LPS_10.000_Z-VAD-FMK_100.000,Disulfiram_2.500_DMSO_0.025,0.9998049496527506
237,LPS_100.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9998317504456679
238,LPS_Nigericin_1.000_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9991991237804299
239,LPS_Nigericin_1.000_10.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9994298640252117
240,LPS_Nigericin_1.000_10.000_Disulfiram_1.000,Disulfiram_2.500_DMSO_0.025,0.9993809122239554
241,LPS_Nigericin_1.000_10.000_Z-VAD-FMK_100.000,Disulfiram_2.500_DMSO_0.025,0.9994245660625534
242,LPS_Nigericin_1.000_3.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9995052335462937
243,LPS_Nigericin_100.000_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9998421033694948
244,LPS_Nigericin_100.000_10.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9998762225225956
245,LPS_Nigericin_100.000_3.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9998372774559648
246,Thapsigargin_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9997524683785252
247,Thapsigargin_10.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9998444101751639
248,Topotecan_10.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9997998841208131
249,Topotecan_20.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9999210152002054
250,Topotecan_5.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.9999149617697655
251,media ctr_nan_Media ctr_nan,Disulfiram_2.500_DMSO_0.025,0.999925192187377
252,DMSO_0.100_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.9919000375877459
253,DMSO_0.100_DMSO_1.000,Flagellin_0.100_DMSO_0.025,0.9336655442312995
254,DMSO_0.100_Z-VAD-FMK_100.000,Flagellin_0.100_DMSO_0.025,0.9196275291098713
255,DMSO_0.100_Z-VAD-FMK_30.000,Flagellin_0.100_DMSO_0.025,0.9465237274311278
256,Disulfiram_0.100_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.9971152702436246
257,Disulfiram_1.000_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.9982411982653495
258,Disulfiram_2.500_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.9980945104429321
259,Flagellin_0.100_DMSO_0.025,Flagellin_0.100_DMSO_0.025,1.0
260,Flagellin_1.000_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.998466350319732
261,Flagellin_1.000_Disulfiram_1.000,Flagellin_0.100_DMSO_0.025,0.9982985917704446
262,H2O2_100.000_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.998158024479866
263,H2O2_100.000_Disulfiram_1.000,Flagellin_0.100_DMSO_0.025,0.9981677709371304
