	labeled_data_index	label
27134	27556	train
5265	27557	train
42969	27558	test
3310	27559	train
24788	27560	train
36825	27561	train
39880	27562	test
25146	27563	train
17175	27564	train
11046	27565	train
43641	27566	test
26778	27567	train
36536	27568	train
22302	27569	train
34915	27570	train
19960	27571	train
43002	27572	test
32784	27573	train
6886	27574	train
11947	27575	train
40356	27576	test
4363	27577	train
4481	27578	train
39018	27579	test
1486	27580	train
913	27581	train
1192	27582	train
17278	27583	train
47635	27584	test
47663	27585	test
11333	27586	train
4826	27587	train
25150	27588	train
11061	27589	train
33244	27590	train
6659	27591	train
41152	27592	test
7816	27593	train
39290	27594	test
36732	27595	train
40985	27596	test
24798	27597	train
29739	27598	train
42099	27599	test
28181	27600	train
936	27601	train
36533	27602	train
36389	27603	train
35309	27604	train
13059	27605	train
66	27606	train
22467	27607	train
25701	27608	train
18382	27609	train
45242	27610	test
29496	27611	train
8107	27612	train
3541	27613	train
5791	27614	train
17869	27615	train
4242	27616	train
6475	27617	train
23587	27618	train
2565	27619	train
46212	27620	test
202	27621	train
3455	27622	train
30772	27623	train
33321	27624	train
25499	27625	train
7950	27626	train
18732	27627	train
26016	27628	train
12053	27629	train
41666	27630	test
11676	27631	train
6538	27632	train
6070	27633	train
8981	27634	train
13790	27635	train
4078	27636	train
7379	27637	train
42641	27638	test
33805	27639	train
31390	27640	train
25437	27641	train
10155	27642	train
8055	27643	train
45403	27644	test
32639	27645	train
3623	27646	train
27343	27647	train
28938	27648	train
46459	27649	test
29813	27650	train
26224	27651	train
18613	27652	train
12841	27653	train
33739	27654	train
5152	27655	train
43899	27656	test
19388	27657	train
3838	27658	train
1116	27659	train
9281	27660	train
18847	27661	train
49149	27662	test
30337	27663	train
45316	27664	test
35188	27665	train
3162	27666	train
29581	27667	train
32643	27668	train
2144	27669	train
40769	27670	test
9631	27671	train
8721	27672	train
9549	27673	train
23265	27674	train
19620	27675	train
31256	27676	train
21947	27677	train
21957	27678	train
3197	27679	train
17085	27680	train
16582	27681	train
33118	27682	train
29199	27683	train
7050	27684	train
2989	27685	train
25447	27686	train
22336	27687	train
38507	27688	test
46231	27689	test
39681	27690	test
20123	27691	train
35763	27692	train
45746	27693	test
48615	27694	test
45215	27695	test
25290	27696	train
27500	27697	train
30044	27698	train
11544	27699	train
32352	27700	train
8136	27701	train
26447	27702	train
26839	27703	train
3458	27704	train
2033	27705	train
30244	27706	train
27789	27707	train
33277	27708	train
25746	27709	train
18979	27710	train
15819	27711	train
15411	27712	train
1384	27713	train
15770	27714	train
17917	27715	train
12748	27716	train
5318	27717	train
13705	27718	train
5128	27719	train
20851	27720	train
4986	27721	train
10559	27722	train
36957	27723	train
31779	27724	train
28675	27725	train
10040	27726	train
7657	27727	train
31659	27728	train
39283	27729	test
6130	27730	train
47117	27731	test
19775	27732	train
45135	27733	test
33162	27734	train
10924	27735	train
4579	27736	train
23633	27737	train
30095	27738	train
24206	27739	train
31788	27740	train
39075	27741	test
4492	27742	train
11327	27743	train
8983	27744	train
10756	27745	train
42269	27746	test
31852	27747	train
26790	27748	train
38645	27749	test
19593	27750	train
15920	27751	train
7953	27752	train
10694	27753	train
46863	27754	test
22771	27755	train
2927	27756	train
2680	27757	train
17902	27758	train
23127	27759	train
21829	27760	train
48589	27761	test
21492	27762	train
23247	27763	train
38604	27764	test
6652	27765	train
22209	27766	train
44091	27767	test
46294	27768	test
35258	27769	train
15634	27770	train
29541	27771	train
6038	27772	train
12566	27773	train
23848	27774	train
3019	27775	train
5647	27776	train
1020	27777	train
28606	27778	train
42255	27779	test
10225	27780	train
18154	27781	train
38887	27782	test
15022	27783	train
42943	27784	test
9141	27785	train
24172	27786	train
45079	27787	test
32908	27788	train
40966	27789	test
44966	27790	test
1506	27791	train
13323	27792	train
13494	27793	train
25853	27794	train
40121	27795	test
22012	27796	train
28470	27797	train
17983	27798	train
35481	27799	train
9809	27800	train
3891	27801	train
35505	27802	train
38451	27803	test
48853	27804	test
30804	27805	train
31570	27806	train
39928	27807	test
21701	27808	train
21370	27809	train
12434	27810	train
15513	27811	train
45823	27812	test
20458	27813	train
47855	27814	test
49357	27815	test
5652	27816	train
27590	27817	train
32463	27818	train
48447	27819	test
22894	27820	train
6055	27821	train
12918	27822	train
42809	27823	test
225	27824	train
10729	27825	train
29414	27826	train
6171	27827	train
33964	27828	train
31033	27829	train
12475	27830	train
26655	27831	train
44131	27832	test
21137	27833	train
3058	27834	train
21193	27835	train
45597	27836	test
37293	27837	test
1200	27838	train
34019	27839	train
18837	27840	train
24548	27841	train
9634	27842	train
7164	27843	train
44302	27844	test
8052	27845	train
11486	27846	train
26826	27847	train
28324	27848	train
35723	27849	train
13592	27850	train
24804	27851	train
14806	27852	train
31885	27853	train
37549	27854	test
33775	27855	train
6002	27856	train
1943	27857	train
1377	27858	train
7761	27859	train
29596	27860	train
13962	27861	train
26620	27862	train
22331	27863	train
45783	27864	test
33947	27865	train
3031	27866	train
27878	27867	train
7886	27868	train
442	27869	train
20804	27870	train
3780	27871	train
21411	27872	train
26106	27873	train
5979	27874	train
37173	27875	test
10056	27876	train
23273	27877	train
34070	27878	train
48347	27879	test
1487	27880	train
26701	27881	train
14034	27882	train
15950	27883	train
33654	27884	train
22827	27885	train
26254	27886	train
43044	27887	test
11772	27888	train
26830	27889	train
16672	27890	train
13334	27891	train
38176	27892	test
46946	27893	test
48484	27894	test
36398	27895	train
26139	27896	train
23850	27897	train
39066	27898	test
23655	27899	train
17394	27900	train
9222	27901	train
27348	27902	train
26110	27903	train
32153	27904	train
43550	27905	test
26880	27906	train
10027	27907	train
23743	27908	train
9021	27909	train
1332	27910	train
14460	27911	train
25914	27912	train
38540	27913	test
12339	27914	train
4255	27915	train
44107	27916	test
23917	27917	train
5538	27918	train
9336	27919	train
12513	27920	train
44729	27921	test
45473	27922	test
34548	27923	train
11555	27924	train
10051	27925	train
283	27926	train
12316	27927	train
1867	27928	train
1636	27929	train
46743	27930	test
29490	27931	train
17842	27932	train
8804	27933	train
6209	27934	train
21535	27935	train
47465	27936	test
48376	27937	test
16020	27938	train
48740	27939	test
12194	27940	train
42462	27941	test
28510	27942	train
20254	27943	train
13881	27944	train
9686	27945	train
2876	27946	train
1342	27947	train
30575	27948	train
38850	27949	test
10293	27950	train
10861	27951	train
33126	27952	train
27721	27953	train
24417	27954	train
43447	27955	test
22913	27956	train
3332	27957	train
3755	27958	train
16178	27959	train
6203	27960	train
32973	27961	train
14748	27962	train
28821	27963	train
20869	27964	train
16716	27965	train
10556	27966	train
7449	27967	train
41428	27968	test
8948	27969	train
31490	27970	train
40922	27971	test
44027	27972	test
39782	27973	test
9185	27974	train
24392	27975	train
28775	27976	train
16194	27977	train
16157	27978	train
21963	27979	train
33276	27980	train
6699	27981	train
12789	27982	train
23004	27983	train
37026	27984	train
30376	27985	train
41312	27986	test
4819	27987	train
46144	27988	test
32634	27989	train
15342	27990	train
35375	27991	train
20422	27992	train
47319	27993	test
39439	27994	test
13	27995	train
9285	27996	train
27552	27997	train
47190	27998	test
21546	27999	train
7148	28000	train
32473	28001	train
7566	28002	train
41668	28003	test
3696	28004	train
38363	28005	test
33442	28006	train
11183	28007	train
44684	28008	test
15833	28009	train
18501	28010	train
5623	28011	train
6456	28012	train
24453	28013	train
45693	28014	test
17519	28015	train
19801	28016	train
20824	28017	train
5794	28018	train
41183	28019	test
1231	28020	train
30885	28021	train
40648	28022	test
43947	28023	test
25057	28024	train
10511	28025	train
35184	28026	train
4419	28027	train
26706	28028	train
33949	28029	train
28814	28030	train
38835	28031	test
32229	28032	train
42563	28033	test
45736	28034	test
28170	28035	train
399	28036	train
11593	28037	train
327	28038	train
35623	28039	train
35982	28040	train
544	28041	train
28618	28042	train
14652	28043	train
48524	28044	test
7249	28045	train
20367	28046	train
13389	28047	train
3340	28048	train
25861	28049	train
5211	28050	train
23139	28051	train
28981	28052	train
2579	28053	train
41934	28054	test
17534	28055	train
27089	28056	train
1241	28057	train
40196	28058	test
13562	28059	train
27045	28060	train
18074	28061	train
16082	28062	train
42061	28063	test
11351	28064	train
46132	28065	test
37352	28066	test
35674	28067	train
21491	28068	train
40979	28069	test
34155	28070	train
47084	28071	test
29255	28072	train
33438	28073	train
46025	28074	test
16622	28075	train
22045	28076	train
32600	28077	train
27300	28078	train
34582	28079	train
20385	28080	train
15900	28081	train
20840	28082	train
43830	28083	test
10141	28084	train
23216	28085	train
6269	28086	train
41661	28087	test
38845	28088	test
40496	28089	test
15881	28090	train
35641	28091	train
36018	28092	train
32347	28093	train
40794	28094	test
48553	28095	test
7941	28096	train
31322	28097	train
21231	28098	train
12479	28099	train
39417	28100	test
30221	28101	train
42508	28102	test
18444	28103	train
47298	28104	test
22810	28105	train
45145	28106	test
27984	28107	train
20328	28108	train
112	28109	train
36167	28110	train
36361	28111	train
25030	28112	train
38049	28113	test
39871	28114	test
29240	28115	train
23513	28116	train
26767	28117	train
26054	28118	train
26876	28119	train
38520	28120	test
11181	28121	train
193	28122	train
16962	28123	train
20611	28124	train
24547	28125	train
19395	28126	train
48240	28127	test
21154	28128	train
46427	28129	test
27591	28130	train
17635	28131	train
5859	28132	train
48602	28133	test
18781	28134	train
5278	28135	train
3603	28136	train
23706	28137	train
34875	28138	train
3484	28139	train
36399	28140	train
26045	28141	train
20805	28142	train
27686	28143	train
22022	28144	train
33437	28145	train
33211	28146	train
2506	28147	train
37195	28148	test
21547	28149	train
4771	28150	train
13940	28151	train
15992	28152	train
35720	28153	train
39669	28154	test
20096	28155	train
23328	28156	train
27605	28157	train
15712	28158	train
37499	28159	test
37690	28160	test
16891	28161	train
9171	28162	train
16702	28163	train
25201	28164	train
22062	28165	train
24423	28166	train
13628	28167	train
26982	28168	train
25992	28169	train
38665	28170	test
35183	28171	train
20120	28172	train
28969	28173	train
16002	28174	train
23731	28175	train
41578	28176	test
30913	28177	train
11886	28178	train
39263	28179	test
48176	28180	test
21808	28181	train
12514	28182	train
33716	28183	train
14691	28184	train
12718	28185	train
10509	28186	train
21847	28187	train
35645	28188	train
34641	28189	train
15099	28190	train
23612	28191	train
23150	28192	train
7518	28193	train
38425	28194	test
36910	28195	train
28277	28196	train
10607	28197	train
13127	28198	train
29919	28199	train
39289	28200	test
39693	28201	test
25786	28202	train
17885	28203	train
22581	28204	train
38330	28205	test
2402	28206	train
40218	28207	test
31111	28208	train
47149	28209	test
4445	28210	train
22205	28211	train
29503	28212	train
48241	28213	test
18609	28214	train
33233	28215	train
17665	28216	train
24178	28217	train
45638	28218	test
18417	28219	train
47444	28220	test
15117	28221	train
699	28222	train
45881	28223	test
40978	28224	test
46371	28225	test
35591	28226	train
42334	28227	test
22122	28228	train
2059	28229	train
37411	28230	test
30318	28231	train
14154	28232	train
1666	28233	train
23189	28234	train
36905	28235	train
12669	28236	train
10233	28237	train
23369	28238	train
3636	28239	train
39964	28240	test
12856	28241	train
41855	28242	test
48684	28243	test
12351	28244	train
45820	28245	test
17788	28246	train
13233	28247	train
15269	28248	train
234	28249	train
38693	28250	test
12783	28251	train
32541	28252	train
23704	28253	train
22361	28254	train
21255	28255	train
15149	28256	train
18648	28257	train
21770	28258	train
31566	28259	train
18826	28260	train
30928	28261	train
37611	28262	test
7478	28263	train
22275	28264	train
7065	28265	train
29444	28266	train
38927	28267	test
10557	28268	train
15810	28269	train
40452	28270	test
9969	28271	train
10360	28272	train
12614	28273	train
24509	28274	train
1037	28275	train
11206	28276	train
13957	28277	train
6784	28278	train
15278	28279	train
33574	28280	train
21248	28281	train
14810	28282	train
30624	28283	train
6459	28284	train
33669	28285	train
47008	28286	test
16885	28287	train
12510	28288	train
20550	28289	train
6984	28290	train
20382	28291	train
8221	28292	train
43812	28293	test
47520	28294	test
21304	28295	train
39516	28296	test
40350	28297	test
8381	28298	train
16666	28299	train
33408	28300	train
34397	28301	train
6504	28302	train
31429	28303	train
34876	28304	train
15935	28305	train
48265	28306	test
32726	28307	train
19683	28308	train
19082	28309	train
16916	28310	train
43547	28311	test
30433	28312	train
4955	28313	train
40267	28314	test
43525	28315	test
40344	28316	test
40737	28317	test
39818	28318	test
12066	28319	train
24688	28320	train
31922	28321	train
37405	28322	test
12640	28323	train
9524	28324	train
32244	28325	train
24947	28326	train
24387	28327	train
36661	28328	train
47543	28329	test
18486	28330	train
48459	28331	test
28506	28332	train
45824	28333	test
39921	28334	test
44047	28335	test
38300	28336	test
47917	28337	test
9269	28338	train
22569	28339	train
35516	28340	train
34126	28341	train
12902	28342	train
3981	28343	train
34976	28344	train
24078	28345	train
38491	28346	test
48182	28347	test
8922	28348	train
25337	28349	train
23949	28350	train
46165	28351	test
10996	28352	train
18413	28353	train
30971	28354	train
10145	28355	train
4682	28356	train
9375	28357	train
47066	28358	test
45226	28359	test
32767	28360	train
38668	28361	test
14830	28362	train
42393	28363	test
12763	28364	train
36430	28365	train
4218	28366	train
2434	28367	train
41157	28368	test
26528	28369	train
13426	28370	train
47482	28371	test
28866	28372	train
31752	28373	train
11811	28374	train
11453	28375	train
43371	28376	test
45483	28377	test
2183	28378	train
32079	28379	train
11475	28380	train
2533	28381	train
41293	28382	test
13282	28383	train
43014	28384	test
36975	28385	train
4505	28386	train
41990	28387	test
4835	28388	train
9160	28389	train
25352	28390	train
30696	28391	train
30675	28392	train
6023	28393	train
49047	28394	test
21168	28395	train
25492	28396	train
4876	28397	train
45489	28398	test
25802	28399	train
26223	28400	train
40756	28401	test
30431	28402	train
4834	28403	train
4599	28404	train
26652	28405	train
20800	28406	train
7982	28407	train
47782	28408	test
27215	28409	train
18502	28410	train
23440	28411	train
45763	28412	test
3393	28413	train
6762	28414	train
26713	28415	train
47343	28416	test
40118	28417	test
23307	28418	train
20245	28419	train
14886	28420	train
43788	28421	test
43869	28422	test
15646	28423	train
22146	28424	train
14961	28425	train
48991	28426	test
8410	28427	train
22446	28428	train
23902	28429	train
3280	28430	train
12052	28431	train
6777	28432	train
33617	28433	train
42928	28434	test
24349	28435	train
35885	28436	train
2720	28437	train
32064	28438	train
873	28439	train
25862	28440	train
9843	28441	train
46226	28442	test
18936	28443	train
39183	28444	test
36381	28445	train
29059	28446	train
30884	28447	train
34193	28448	train
26596	28449	train
26023	28450	train
45394	28451	test
48169	28452	test
30825	28453	train
3032	28454	train
31275	28455	train
9915	28456	train
43259	28457	test
39527	28458	test
7200	28459	train
27376	28460	train
20345	28461	train
8023	28462	train
10342	28463	train
8762	28464	train
5099	28465	train
41630	28466	test
16347	28467	train
27445	28468	train
29246	28469	train
48547	28470	test
28956	28471	train
45198	28472	test
23037	28473	train
32179	28474	train
23510	28475	train
3849	28476	train
25224	28477	train
13037	28478	train
23098	28479	train
15410	28480	train
49074	28481	test
27614	28482	train
36378	28483	train
36103	28484	train
12457	28485	train
41008	28486	test
17577	28487	train
10039	28488	train
36982	28489	train
5250	28490	train
38857	28491	test
30497	28492	train
1253	28493	train
6443	28494	train
22951	28495	train
16195	28496	train
47906	28497	test
29455	28498	train
37511	28499	test
19493	28500	train
18642	28501	train
46717	28502	test
14473	28503	train
24048	28504	train
18884	28505	train
20257	28506	train
37975	28507	test
761	28508	train
23526	28509	train
19011	28510	train
35669	28511	train
8222	28512	train
25365	28513	train
38094	28514	test
37839	28515	test
14465	28516	train
30428	28517	train
42966	28518	test
22852	28519	train
11653	28520	train
34426	28521	train
9737	28522	train
4068	28523	train
28451	28524	train
38149	28525	test
16877	28526	train
29638	28527	train
11771	28528	train
1982	28529	train
42391	28530	test
5595	28531	train
24927	28532	train
17322	28533	train
30265	28534	train
4170	28535	train
11393	28536	train
26690	28537	train
22243	28538	train
80	28539	train
27730	28540	train
47873	28541	test
36832	28542	train
19408	28543	train
48281	28544	test
13378	28545	train
24783	28546	train
42570	28547	test
31392	28548	train
25386	28549	train
33360	28550	train
664	28551	train
44238	28552	test
32195	28553	train
35363	28554	train
38442	28555	test
44902	28556	test
24309	28557	train
22709	28558	train
32476	28559	train
37115	28560	test
33961	28561	train
10570	28562	train
46812	28563	test
44877	28564	test
21979	28565	train
3495	28566	train
1825	28567	train
7071	28568	train
3764	28569	train
6872	28570	train
24803	28571	train
32095	28572	train
6591	28573	train
20187	28574	train
31355	28575	train
46155	28576	test
733	28577	train
5594	28578	train
12886	28579	train
40511	28580	test
10470	28581	train
4680	28582	train
47603	28583	test
4605	28584	train
27546	28585	train
26406	28586	train
44403	28587	test
1233	28588	train
44299	28589	test
22593	28590	train
5674	28591	train
3651	28592	train
3212	28593	train
4792	28594	train
6179	28595	train
30498	28596	train
3833	28597	train
21378	28598	train
49121	28599	test
9903	28600	train
46926	28601	test
40876	28602	test
7366	28603	train
22405	28604	train
2945	28605	train
3582	28606	train
4406	28607	train
27159	28608	train
28905	28609	train
5076	28610	train
19360	28611	train
10532	28612	train
34035	28613	train
31141	28614	train
26177	28615	train
4532	28616	train
25479	28617	train
15830	28618	train
8776	28619	train
11435	28620	train
40721	28621	test
5913	28622	train
8952	28623	train
42202	28624	test
6331	28625	train
15350	28626	train
35563	28627	train
18519	28628	train
16801	28629	train
15604	28630	train
42968	28631	test
13665	28632	train
45434	28633	test
40106	28634	test
20383	28635	train
16043	28636	train
45885	28637	test
38292	28638	test
37272	28639	test
15040	28640	train
15346	28641	train
26080	28642	train
23372	28643	train
25879	28644	train
5900	28645	train
12705	28646	train
10346	28647	train
14602	28648	train
16952	28649	train
39932	28650	test
7578	28651	train
32591	28652	train
27151	28653	train
15357	28654	train
46581	28655	test
25519	28656	train
8145	28657	train
41924	28658	test
35927	28659	train
2545	28660	train
20043	28661	train
46054	28662	test
4934	28663	train
41495	28664	test
9149	28665	train
9005	28666	train
25178	28667	train
1396	28668	train
37417	28669	test
49408	28670	test
6398	28671	train
546	28672	train
21635	28673	train
17407	28674	train
5208	28675	train
37815	28676	test
14413	28677	train
18546	28678	train
9293	28679	train
16774	28680	train
25489	28681	train
13255	28682	train
23054	28683	train
37072	28684	test
38328	28685	test
17172	28686	train
30006	28687	train
23289	28688	train
17069	28689	train
40896	28690	test
47171	28691	test
30573	28692	train
45095	28693	test
25248	28694	train
24549	28695	train
30987	28696	train
22035	28697	train
3283	28698	train
39005	28699	test
17559	28700	train
20501	28701	train
47716	28702	test
13761	28703	train
43518	28704	test
25488	28705	train
8425	28706	train
12013	28707	train
31569	28708	train
36593	28709	train
40333	28710	test
16011	28711	train
30107	28712	train
22004	28713	train
31889	28714	train
49269	28715	test
24377	28716	train
12760	28717	train
46894	28718	test
5906	28719	train
8592	28720	train
29921	28721	train
34570	28722	train
27078	28723	train
13212	28724	train
34201	28725	train
38242	28726	test
20958	28727	train
26074	28728	train
12765	28729	train
41825	28730	test
1176	28731	train
39033	28732	test
42953	28733	test
33047	28734	train
318	28735	train
34390	28736	train
31760	28737	train
45407	28738	test
27921	28739	train
25634	28740	train
48186	28741	test
8432	28742	train
31381	28743	train
34620	28744	train
9449	28745	train
4414	28746	train
11556	28747	train
21113	28748	train
49099	28749	test
4222	28750	train
7711	28751	train
33845	28752	train
38097	28753	test
37591	28754	test
3488	28755	train
6371	28756	train
9310	28757	train
19881	28758	train
4401	28759	train
3820	28760	train
29781	28761	train
4757	28762	train
27322	28763	train
42364	28764	test
40527	28765	test
32378	28766	train
8348	28767	train
25312	28768	train
1925	28769	train
18707	28770	train
43764	28771	test
31850	28772	train
11917	28773	train
22204	28774	train
34057	28775	train
43040	28776	test
3856	28777	train
25664	28778	train
48075	28779	test
1989	28780	train
18033	28781	train
17365	28782	train
1887	28783	train
23170	28784	train
10135	28785	train
8605	28786	train
20005	28787	train
6847	28788	train
38243	28789	test
28146	28790	train
1061	28791	train
27129	28792	train
47596	28793	test
17948	28794	train
18522	28795	train
15977	28796	train
11674	28797	train
42740	28798	test
38231	28799	test
39445	28800	test
39988	28801	test
49174	28802	test
28971	28803	train
9301	28804	train
12296	28805	train
21859	28806	train
26807	28807	train
9574	28808	train
23636	28809	train
19827	28810	train
12110	28811	train
37117	28812	test
45568	28813	test
35662	28814	train
48518	28815	test
26993	28816	train
7386	28817	train
45470	28818	test
24913	28819	train
26765	28820	train
10770	28821	train
5799	28822	train
21206	28823	train
13990	28824	train
26116	28825	train
26895	28826	train
36483	28827	train
19903	28828	train
2425	28829	train
35086	28830	train
46697	28831	test
43078	28832	test
14796	28833	train
1553	28834	train
12677	28835	train
9819	28836	train
24659	28837	train
35289	28838	train
22884	28839	train
18966	28840	train
43177	28841	test
40752	28842	test
29822	28843	train
210	28844	train
2137	28845	train
13568	28846	train
2031	28847	train
21463	28848	train
43316	28849	test
41770	28850	test
10002	28851	train
6760	28852	train
42666	28853	test
7766	28854	train
2670	28855	train
6970	28856	train
11170	28857	train
32456	28858	train
2917	28859	train
23040	28860	train
32689	28861	train
3472	28862	train
748	28863	train
22977	28864	train
43131	28865	test
6442	28866	train
27599	28867	train
30540	28868	train
42779	28869	test
20445	28870	train
38722	28871	test
3895	28872	train
46174	28873	test
47348	28874	test
35713	28875	train
44637	28876	test
3669	28877	train
44225	28878	test
3148	28879	train
24151	28880	train
11679	28881	train
19537	28882	train
38039	28883	test
26136	28884	train
16106	28885	train
28447	28886	train
5683	28887	train
21593	28888	train
32953	28889	train
1029	28890	train
7201	28891	train
46564	28892	test
35965	28893	train
40841	28894	test
31538	28895	train
49338	28896	test
8294	28897	train
17556	28898	train
10544	28899	train
5723	28900	train
20741	28901	train
23379	28902	train
40698	28903	test
6156	28904	train
46855	28905	test
22595	28906	train
10147	28907	train
32247	28908	train
29218	28909	train
8421	28910	train
21812	28911	train
13920	28912	train
28874	28913	train
18626	28914	train
32571	28915	train
32992	28916	train
26818	28917	train
8469	28918	train
29923	28919	train
47059	28920	test
3842	28921	train
24790	28922	train
4349	28923	train
37700	28924	test
22811	28925	train
25653	28926	train
5096	28927	train
13151	28928	train
44431	28929	test
23529	28930	train
29769	28931	train
38861	28932	test
9239	28933	train
20217	28934	train
4212	28935	train
35671	28936	train
31956	28937	train
22191	28938	train
7409	28939	train
15496	28940	train
15068	28941	train
23096	28942	train
7458	28943	train
23009	28944	train
7427	28945	train
42767	28946	test
2953	28947	train
916	28948	train
48636	28949	test
4974	28950	train
8671	28951	train
9689	28952	train
21779	28953	train
29734	28954	train
42561	28955	test
27579	28956	train
46120	28957	test
5855	28958	train
19998	28959	train
44632	28960	test
30911	28961	train
21664	28962	train
39712	28963	test
17916	28964	train
47795	28965	test
46619	28966	test
27894	28967	train
39956	28968	test
20177	28969	train
24892	28970	train
18512	28971	train
20047	28972	train
6068	28973	train
35666	28974	train
41298	28975	test
22193	28976	train
9503	28977	train
47098	28978	test
26213	28979	train
41269	28980	test
25380	28981	train
40970	28982	test
16324	28983	train
44370	28984	test
42409	28985	test
42552	28986	test
29839	28987	train
43310	28988	test
22427	28989	train
34550	28990	train
16844	28991	train
40572	28992	test
46695	28993	test
48418	28994	test
42125	28995	test
44098	28996	test
40650	28997	test
32423	28998	train
9529	28999	train
21867	29000	train
15001	29001	train
24520	29002	train
47770	29003	test
19921	29004	train
45275	29005	test
15102	29006	train
8577	29007	train
26301	29008	train
39188	29009	test
48712	29010	test
39261	29011	test
39278	29012	test
15898	29013	train
31258	29014	train
21294	29015	train
49277	29016	test
4962	29017	train
7784	29018	train
23006	29019	train
28356	29020	train
42014	29021	test
39410	29022	test
44283	29023	test
38147	29024	test
27800	29025	train
4839	29026	train
42204	29027	test
44881	29028	test
18993	29029	train
25476	29030	train
34269	29031	train
18095	29032	train
34820	29033	train
46508	29034	test
3056	29035	train
47834	29036	test
44711	29037	test
35501	29038	train
38477	29039	test
3648	29040	train
30	29041	train
10561	29042	train
30096	29043	train
14023	29044	train
17573	29045	train
20956	29046	train
8114	29047	train
7800	29048	train
37893	29049	test
24650	29050	train
30835	29051	train
23348	29052	train
5645	29053	train
24138	29054	train
28158	29055	train
47820	29056	test
46020	29057	test
37860	29058	test
37183	29059	test
793	29060	train
2236	29061	train
18968	29062	train
2868	29063	train
8415	29064	train
21530	29065	train
