,Treatments,oneb_Metadata_Treatment_Dose_Inhibitor_Dose,correlation
42,DMSO_0.100_Z-VAD-FMK_100.0,DMSO_0.100_DMSO_1.0,0.28586073482246305
43,DMSO_0.100_Z-VAD-FMK_30.0,DMSO_0.100_DMSO_1.0,0.16184665733552653
44,Disulfiram_0.100_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.5837206164378188
45,Disulfiram_1.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.4106481477828048
46,Disulfiram_2.500_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.466083231164416
47,Disulfiram_2.5_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.5329109443397876
48,Flagellin_0.100_DMSO_0.00025,DMSO_0.100_DMSO_1.0,0.013018184084123367
49,Flagellin_0.100_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.09853071841836382
50,Flagellin_1.000_DMSO_0.00025,DMSO_0.100_DMSO_1.0,-0.45192730745768106
51,Flagellin_1.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.1043353250324487
52,Flagellin_1.000_Disulfiram_1.0,DMSO_0.100_DMSO_1.0,0.10764102949891872
53,H2O2_100.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.47250668686030617
54,H2O2_100.000_Disulfiram_1.0,DMSO_0.100_DMSO_1.0,0.12926629616536883
55,H2O2_100.000_Z-VAD-FMK_100.0,DMSO_0.100_DMSO_1.0,0.05841001696104837
56,LPS_0.010_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.3692990660386364
57,LPS_0.100_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.3661391627431041
58,LPS_1.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.3261136845581925
59,LPS_10.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.40516834920740774
60,LPS_10.000_Disulfiram_0.1,DMSO_0.100_DMSO_1.0,-0.5437356799340413
61,LPS_10.000_Disulfiram_1.0,DMSO_0.100_DMSO_1.0,-0.43041365895327494
62,LPS_10.000_Disulfiram_2.5,DMSO_0.100_DMSO_1.0,-0.42896704399044044
63,LPS_10.000_Z-VAD-FMK_100.0,DMSO_0.100_DMSO_1.0,-0.027204368837658668
64,LPS_100.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.6743667817604189
65,LPS_Nigericin_1.000_1.0_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.5040704499026547
66,LPS_Nigericin_1.000_10.0_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.09980786270880646
67,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,DMSO_0.100_DMSO_1.0,-0.4503742423145818
68,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,DMSO_0.100_DMSO_1.0,0.22769432602166348
69,LPS_Nigericin_1.000_3.0_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.19379615999197597
70,LPS_Nigericin_100.000_1.0_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.5727060009721386
71,LPS_Nigericin_100.000_10.0_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.0021413189730254602
72,LPS_Nigericin_100.000_3.0_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.07698384771598853
73,Thapsigargin_1.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.04921270556033597
74,Thapsigargin_10.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.3687937786278896
75,Topotecan_10.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.25357761969972675
76,Topotecan_20.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.3694698576392499
77,Topotecan_5.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.021153826092873165
78,media ctr_0_Media ctr_0.0,DMSO_0.100_DMSO_1.0,0.6804899498786557
79,media ctr_0_Media_0.0,DMSO_0.100_DMSO_1.0,0.7054266122762134
80,DMSO_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.405607801574035
81,DMSO_0.100_DMSO_1.0,DMSO_0.100_Z-VAD-FMK_100.0,0.28586073482246305
82,DMSO_0.100_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_100.0,1.0
83,DMSO_0.100_Z-VAD-FMK_30.0,DMSO_0.100_Z-VAD-FMK_100.0,0.898703188338274
84,Disulfiram_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.12587072946642944
85,Disulfiram_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.2720221206232184
86,Disulfiram_2.500_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.10014109697515379
87,Disulfiram_2.5_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.4243215839368989
88,Flagellin_0.100_DMSO_0.00025,DMSO_0.100_Z-VAD-FMK_100.0,-0.42122408254387805
89,Flagellin_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.15746046443954206
90,Flagellin_1.000_DMSO_0.00025,DMSO_0.100_Z-VAD-FMK_100.0,-0.29410138495989746
91,Flagellin_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.16558533249566731
92,Flagellin_1.000_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_100.0,0.499969188657672
93,H2O2_100.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.30728528675709477
94,H2O2_100.000_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_100.0,-0.47151284215842415
95,H2O2_100.000_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_100.0,0.9025152766384505
96,LPS_0.010_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.24804749125288447
97,LPS_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.2161326742783652
98,LPS_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.16210654921176232
99,LPS_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,0.0907655601953785
100,LPS_10.000_Disulfiram_0.1,DMSO_0.100_Z-VAD-FMK_100.0,-0.24662194447748026
101,LPS_10.000_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_100.0,0.25931327037177365
102,LPS_10.000_Disulfiram_2.5,DMSO_0.100_Z-VAD-FMK_100.0,0.26331169473629334
103,LPS_10.000_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_100.0,0.8117967882584096
104,LPS_100.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.24024038947923182
105,LPS_Nigericin_1.000_1.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.28177985230679536
106,LPS_Nigericin_1.000_10.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.20143904847572378
107,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_100.0,0.13612736903157013
108,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_100.0,0.7461226858013298
109,LPS_Nigericin_1.000_3.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.2848745668999752
110,LPS_Nigericin_100.000_1.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,0.08210757401530566
111,LPS_Nigericin_100.000_10.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.3254041144713381
112,LPS_Nigericin_100.000_3.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.1679544736991373
113,Thapsigargin_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.17580659712105073
114,Thapsigargin_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,0.3908598318421538
115,Topotecan_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.42324044602971295
116,Topotecan_20.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.39316728089849007
117,Topotecan_5.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.44675664688610023
118,media ctr_0_Media ctr_0.0,DMSO_0.100_Z-VAD-FMK_100.0,-0.23747642711553424
119,media ctr_0_Media_0.0,DMSO_0.100_Z-VAD-FMK_100.0,-0.11552281837638485
120,DMSO_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.46075038412639535
121,DMSO_0.100_DMSO_1.0,DMSO_0.100_Z-VAD-FMK_30.0,0.16184665733552653
122,DMSO_0.100_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,0.898703188338274
123,DMSO_0.100_Z-VAD-FMK_30.0,DMSO_0.100_Z-VAD-FMK_30.0,1.0
124,Disulfiram_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.11325450261641438
125,Disulfiram_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.3397843813895245
126,Disulfiram_2.500_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.11880035007463492
127,Disulfiram_2.5_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.2366286416862237
128,Flagellin_0.100_DMSO_0.00025,DMSO_0.100_Z-VAD-FMK_30.0,-0.4946206966054404
129,Flagellin_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.23409707541143887
130,Flagellin_1.000_DMSO_0.00025,DMSO_0.100_Z-VAD-FMK_30.0,-0.31247801720635454
131,Flagellin_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.2150369088678554
132,Flagellin_1.000_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_30.0,0.5484950632181496
133,H2O2_100.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.3399739153112046
134,H2O2_100.000_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_30.0,-0.41726805458296684
135,H2O2_100.000_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,0.8119271623637534
136,LPS_0.010_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.17989565590782278
137,LPS_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.15530256784023166
138,LPS_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.15937632624301226
139,LPS_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.16495185937110135
140,LPS_10.000_Disulfiram_0.1,DMSO_0.100_Z-VAD-FMK_30.0,-0.2766518702322625
141,LPS_10.000_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_30.0,0.3420184709134126
142,LPS_10.000_Disulfiram_2.5,DMSO_0.100_Z-VAD-FMK_30.0,0.2520980243788199
143,LPS_10.000_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,0.7164358859556352
144,LPS_100.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.2082060740591077
145,LPS_Nigericin_1.000_1.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.2317689833065371
146,LPS_Nigericin_1.000_10.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.17733337841181887
147,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_30.0,0.04129635835087824
148,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,0.7988197171660413
149,LPS_Nigericin_1.000_3.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.2826164374867678
150,LPS_Nigericin_100.000_1.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.2561036532157303
151,LPS_Nigericin_100.000_10.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.3432445005037834
152,LPS_Nigericin_100.000_3.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.07729118779814446
153,Thapsigargin_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.11987679204346961
154,Thapsigargin_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.4097650390360599
155,Topotecan_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.41098108521516213
156,Topotecan_20.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.37744242936033323
157,Topotecan_5.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.4041318793724487
158,media ctr_0_Media ctr_0.0,DMSO_0.100_Z-VAD-FMK_30.0,-0.31490546603385355
159,media ctr_0_Media_0.0,DMSO_0.100_Z-VAD-FMK_30.0,-0.2534298966751347
160,DMSO_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.7455679413353848
161,DMSO_0.100_DMSO_1.0,Disulfiram_0.100_DMSO_0.025,0.5837206164378188
162,DMSO_0.100_Z-VAD-FMK_100.0,Disulfiram_0.100_DMSO_0.025,-0.12587072946642944
163,DMSO_0.100_Z-VAD-FMK_30.0,Disulfiram_0.100_DMSO_0.025,-0.11325450261641438
164,Disulfiram_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,1.0
165,Disulfiram_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.6981803528349538
166,Disulfiram_2.500_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.7209127134667546
167,Disulfiram_2.5_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.09033472514741346
168,Flagellin_0.100_DMSO_0.00025,Disulfiram_0.100_DMSO_0.025,0.3500948764389582
169,Flagellin_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.04252687489639774
170,Flagellin_1.000_DMSO_0.00025,Disulfiram_0.100_DMSO_0.025,-0.24850381047677575
171,Flagellin_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.07045568299487627
172,Flagellin_1.000_Disulfiram_1.0,Disulfiram_0.100_DMSO_0.025,-0.012431672033941672
173,H2O2_100.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.74899926805752
174,H2O2_100.000_Disulfiram_1.0,Disulfiram_0.100_DMSO_0.025,0.3977870681814587
175,H2O2_100.000_Z-VAD-FMK_100.0,Disulfiram_0.100_DMSO_0.025,-0.24394918249750266
176,LPS_0.010_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.13065492620992705
177,LPS_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.1608616849739181
178,LPS_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.11685686793004332
179,LPS_10.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.27035840698466734
180,LPS_10.000_Disulfiram_0.1,Disulfiram_0.100_DMSO_0.025,-0.3641817679470873
181,LPS_10.000_Disulfiram_1.0,Disulfiram_0.100_DMSO_0.025,-0.3835560126521453
182,LPS_10.000_Disulfiram_2.5,Disulfiram_0.100_DMSO_0.025,-0.3059176093543973
183,LPS_10.000_Z-VAD-FMK_100.0,Disulfiram_0.100_DMSO_0.025,-0.28533971980550876
184,LPS_100.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.4972829422848746
185,LPS_Nigericin_1.000_1.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.5227880750267215
186,LPS_Nigericin_1.000_10.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.23992504289623337
187,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,Disulfiram_0.100_DMSO_0.025,-0.5624106291121087
188,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,Disulfiram_0.100_DMSO_0.025,-0.11993672837154733
189,LPS_Nigericin_1.000_3.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.3026618725884465
190,LPS_Nigericin_100.000_1.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.5947869140963398
191,LPS_Nigericin_100.000_10.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.11835742166497548
192,LPS_Nigericin_100.000_3.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.1983675820712073
193,Thapsigargin_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.23573366377773333
194,Thapsigargin_10.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.23819259578014046
195,Topotecan_10.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.1369477053843638
196,Topotecan_20.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.7180228772832817
197,Topotecan_5.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.46211024987113697
198,media ctr_0_Media ctr_0.0,Disulfiram_0.100_DMSO_0.025,0.8087959979210265
199,media ctr_0_Media_0.0,Disulfiram_0.100_DMSO_0.025,0.5200298309215512
200,DMSO_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.8488655500108613
201,DMSO_0.100_DMSO_1.0,Disulfiram_1.000_DMSO_0.025,0.4106481477828048
202,DMSO_0.100_Z-VAD-FMK_100.0,Disulfiram_1.000_DMSO_0.025,-0.2720221206232184
203,DMSO_0.100_Z-VAD-FMK_30.0,Disulfiram_1.000_DMSO_0.025,-0.3397843813895245
204,Disulfiram_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.6981803528349538
205,Disulfiram_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,1.0
206,Disulfiram_2.500_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.7885722841350765
207,Disulfiram_2.5_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.0477101296333162
208,Flagellin_0.100_DMSO_0.00025,Disulfiram_1.000_DMSO_0.025,0.3333903989685421
209,Flagellin_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.09499339257044717
210,Flagellin_1.000_DMSO_0.00025,Disulfiram_1.000_DMSO_0.025,-0.11228836786649142
211,Flagellin_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.20703791350588846
212,Flagellin_1.000_Disulfiram_1.0,Disulfiram_1.000_DMSO_0.025,-0.323347065806879
213,H2O2_100.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.8484530577883234
214,H2O2_100.000_Disulfiram_1.0,Disulfiram_1.000_DMSO_0.025,0.5249286903759369
215,H2O2_100.000_Z-VAD-FMK_100.0,Disulfiram_1.000_DMSO_0.025,-0.34111611791656704
216,LPS_0.010_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.2922373930634275
217,LPS_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.3124584258444431
218,LPS_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.14343501170634224
219,LPS_10.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.36414822520654394
220,LPS_10.000_Disulfiram_0.1,Disulfiram_1.000_DMSO_0.025,-0.15229979799029686
221,LPS_10.000_Disulfiram_1.0,Disulfiram_1.000_DMSO_0.025,-0.49349030058122695
222,LPS_10.000_Disulfiram_2.5,Disulfiram_1.000_DMSO_0.025,-0.2554125463932867
223,LPS_10.000_Z-VAD-FMK_100.0,Disulfiram_1.000_DMSO_0.025,-0.37350506652616144
224,LPS_100.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.346963590352331
225,LPS_Nigericin_1.000_1.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.28331749204614454
226,LPS_Nigericin_1.000_10.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.18495805655370667
227,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,Disulfiram_1.000_DMSO_0.025,-0.21943376175231485
228,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,Disulfiram_1.000_DMSO_0.025,-0.40273953801887613
229,LPS_Nigericin_1.000_3.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.1617374167018171
230,LPS_Nigericin_100.000_1.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.4881387971053595
231,LPS_Nigericin_100.000_10.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.019324223756481313
232,LPS_Nigericin_100.000_3.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.18650704123698383
233,Thapsigargin_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.20980578439608571
234,Thapsigargin_10.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.012386140667357218
235,Topotecan_10.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.3928946503274771
236,Topotecan_20.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.6988069399185394
237,Topotecan_5.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.6078932510719691
238,media ctr_0_Media ctr_0.0,Disulfiram_1.000_DMSO_0.025,0.7770529824149531
239,media ctr_0_Media_0.0,Disulfiram_1.000_DMSO_0.025,0.5318272505643068
240,DMSO_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.7505414443614047
241,DMSO_0.100_DMSO_1.0,Disulfiram_2.500_DMSO_0.025,0.466083231164416
242,DMSO_0.100_Z-VAD-FMK_100.0,Disulfiram_2.500_DMSO_0.025,-0.10014109697515379
243,DMSO_0.100_Z-VAD-FMK_30.0,Disulfiram_2.500_DMSO_0.025,-0.11880035007463492
244,Disulfiram_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.7209127134667546
245,Disulfiram_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.7885722841350765
246,Disulfiram_2.500_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,1.0
247,Disulfiram_2.5_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.17749194791025497
248,Flagellin_0.100_DMSO_0.00025,Disulfiram_2.500_DMSO_0.025,0.1744223051362188
249,Flagellin_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.079542354182249
250,Flagellin_1.000_DMSO_0.00025,Disulfiram_2.500_DMSO_0.025,-0.2947426250236578
251,Flagellin_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.2672763492383983
252,Flagellin_1.000_Disulfiram_1.0,Disulfiram_2.500_DMSO_0.025,-0.2816913749866582
253,H2O2_100.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.7725288945511012
254,H2O2_100.000_Disulfiram_1.0,Disulfiram_2.500_DMSO_0.025,0.37462937045057954
255,H2O2_100.000_Z-VAD-FMK_100.0,Disulfiram_2.500_DMSO_0.025,-0.18712907911634588
256,LPS_0.010_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.4281531566623218
257,LPS_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.4367713456444207
258,LPS_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.3061177032370911
259,LPS_10.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.4552455491391027
260,LPS_10.000_Disulfiram_0.1,Disulfiram_2.500_DMSO_0.025,-0.27968241751869344
261,LPS_10.000_Disulfiram_1.0,Disulfiram_2.500_DMSO_0.025,-0.49386684637137934
