,Wells,Metadata_Well,correlation
214,F17,C13,0.06793386713625939
215,G17,C13,-0.12742450238538242
216,H17,C13,-0.18395695644310414
217,I17,C13,0.29603202781699295
218,J17,C13,-0.3458113594563688
219,K17,C13,-0.29917737371081904
220,L17,C13,-0.35452233727003846
221,M17,C13,-0.5012032260090037
222,N17,C13,-0.36247043603528145
223,O17,C13,-0.09142718195876684
224,B18,C13,-0.5739188434162757
225,C18,C13,-0.38728148038868787
226,D18,C13,-0.5254830867434248
227,E18,C13,0.10075760569594357
228,F18,C13,0.004159611444260749
229,G18,C13,0.13817624050931654
230,H18,C13,0.46620111362372396
231,I18,C13,0.08376225599241545
232,J18,C13,-0.24124899170625588
233,K18,C13,0.2827786095262599
234,L18,C13,0.2590957812815456
235,M18,C13,-0.06301230583625651
236,N18,C13,-0.2552634153367038
237,O18,C13,0.48378002236211554
238,B19,C13,-0.5396078954951163
239,C19,C13,-0.3961616768750225
240,D19,C13,-0.43537094876461296
241,E19,C13,0.14576207200944102
242,F19,C13,-0.08230340528240179
243,G19,C13,0.20243383542624266
244,H19,C13,0.38275591403402487
245,I19,C13,0.07852336955737749
246,J19,C13,-0.24215397384372736
247,K19,C13,0.11896149374134972
248,L19,C13,-0.09392312526083887
249,M19,C13,0.013062932026449951
250,N19,C13,-0.24354501008879634
251,O19,C13,0.31273007040891626
252,B20,C13,0.19432298664587128
253,C20,C13,0.3546205610566849
254,D20,C13,0.07058393088228171
255,E20,C13,0.08224339943631478
256,F20,C13,0.002687071378403053
257,G20,C13,-0.13750966564914122
258,H20,C13,-0.1528888405427289
259,I20,C13,0.282561736329132
260,J20,C13,-0.5810436406835371
261,K20,C13,-0.29009970983449274
262,L20,C13,-0.3122225101864983
263,M20,C13,-0.22535692688953926
264,N20,C13,-0.29851350466187326
265,O20,C13,-0.06786649517783673
266,B21,C13,0.42261007945602097
267,C21,C13,0.4257266891513588
268,D21,C13,-0.10682074971221178
269,E21,C13,0.01683006485100297
270,F21,C13,-0.3680668056340024
271,G21,C13,0.19290169651543534
272,H21,C13,-0.2272099614743538
273,I21,C13,0.39032944420340737
274,J21,C13,-0.2392894682473157
275,K21,C13,-0.3624747355412522
276,L21,C13,-0.4447255497364928
277,M21,C13,-0.4653983473588669
278,N21,C13,-0.3491781120275378
279,O21,C13,-0.13993468357969344
280,B22,C13,-0.48190015579660805
281,C22,C13,-0.33026633372367514
282,D22,C13,-0.4851035772807556
283,E22,C13,0.06716956842748983
284,F22,C13,-0.053232859096319696
285,G22,C13,0.003415095773358305
286,H22,C13,0.4014568745414496
287,I22,C13,0.3597270955651564
288,J22,C13,-0.21380980132383345
289,K22,C13,0.40334676503865846
290,L22,C13,0.1657011413369652
291,M22,C13,0.2190941249025359
292,N22,C13,-0.2570579115406943
293,O22,C13,0.46535094739277183
294,B23,C13,-0.4343920492538851
295,C23,C13,-0.23796192401304106
296,D23,C13,-0.31118047339619986
297,E23,C13,0.43468332833992096
298,F23,C13,0.08081568611521188
299,G23,C13,0.08941425339415048
300,H23,C13,0.41018009612583617
301,I23,C13,0.19977335358208786
302,J23,C13,-0.2835074203583546
303,K23,C13,0.1914781659542131
304,L23,C13,-0.207564628052554
305,M23,C13,0.17636364348714464
306,N23,C13,-0.36844646466493247
307,O23,C13,0.24296962036645484
308,B13,D13,0.21087589849272043
309,C13,D13,0.355517589835302
310,D13,D13,1.0
311,E13,D13,0.4772758908077804
312,F13,D13,0.6557656663139035
313,G13,D13,0.4578564175513739
314,H13,D13,0.4433411176516725
315,I13,D13,0.12888447663342353
316,J13,D13,0.31214899366526344
317,K13,D13,0.6083981193552724
318,L13,D13,0.31314778283695854
319,M13,D13,0.5913865363794552
320,N13,D13,0.5158346656001556
321,O13,D13,0.4865063095935608
322,B14,D13,0.2860087724281712
323,C14,D13,0.30712911975043566
324,D14,D13,0.3735387540739748
325,E14,D13,0.2814808090989936
326,F14,D13,0.007230304908077369
327,G14,D13,0.021333820467425994
328,H14,D13,-0.03250129509237461
329,I14,D13,0.20653956606899843
330,J14,D13,0.09363341190807163
331,K14,D13,0.38624016780128934
332,L14,D13,0.2958484336927698
333,M14,D13,0.10773378726790372
334,N14,D13,0.03915847769766871
335,O14,D13,-0.012478192976081265
336,B15,D13,0.3239902870705607
337,C15,D13,0.1933601484038594
338,D15,D13,0.37176548069996274
339,E15,D13,0.2888123918236947
340,F15,D13,-0.054046376542485265
341,G15,D13,-0.04133135688874146
342,H15,D13,0.009043086178195277
343,I15,D13,0.17733403465952421
344,J15,D13,0.1744927936606412
345,K15,D13,0.3387366753925114
346,L15,D13,0.2913110814908422
347,M15,D13,-0.006020782796820893
348,N15,D13,0.07048867926644316
349,O15,D13,0.05273533395722977
350,B16,D13,0.3837742650209638
351,C16,D13,0.15877057762359797
352,D16,D13,0.04972259491496185
353,E16,D13,0.10085786379217128
354,F16,D13,-0.15419803071720264
355,G16,D13,-0.33797153582210027
356,H16,D13,-0.25147397128077814
357,I16,D13,0.478284586693157
358,J16,D13,-0.2707050440401857
359,K16,D13,-0.2926450336820899
360,L16,D13,-0.47095762411541614
361,M16,D13,-0.42979697920337595
362,N16,D13,-0.2454055884211744
363,O16,D13,0.3370287817085369
364,B17,D13,0.3294548204955109
365,C17,D13,0.19928361289711258
366,D17,D13,-0.05782541620386401
367,E17,D13,-0.11281677379950918
368,F17,D13,-0.16329966725680875
369,G17,D13,-0.1788008807933525
370,H17,D13,-0.2670734049037035
371,I17,D13,0.5609620540017167
372,J17,D13,-0.2685517934300131
373,K17,D13,-0.2611027799624599
374,L17,D13,-0.4448135660591001
375,M17,D13,-0.25806232288390357
376,N17,D13,-0.21431288793218714
377,O17,D13,0.32614430449074006
378,B18,D13,-0.29911512003178414
379,C18,D13,-0.2863853461061737
380,D18,D13,-0.43633453323102867
381,E18,D13,-0.13816122712434645
382,F18,D13,-0.2791444614521912
383,G18,D13,-0.20338248366710426
384,H18,D13,0.0907651579703207
385,I18,D13,0.16576974109768158
386,J18,D13,-0.30040550493458484
387,K18,D13,0.4822413695517271
388,L18,D13,0.10346632068758425
389,M18,D13,0.036261735900358846
390,N18,D13,-0.12030342517318274
391,O18,D13,0.1588385922492488
392,B19,D13,-0.413892551969471
393,C19,D13,-0.3610619934772958
394,D19,D13,-0.49814379156649785
395,E19,D13,0.007994994163132457
396,F19,D13,-0.28468129216686044
397,G19,D13,-0.17232151117694053
398,H19,D13,0.12782161681622345
399,I19,D13,0.2175923810902035
400,J19,D13,-0.3393743501964489
401,K19,D13,0.5366694156867134
402,L19,D13,0.2037957450638471
403,M19,D13,0.0035619303214360237
404,N19,D13,-0.15691176653727396
405,O19,D13,0.26380168136730575
406,B20,D13,0.27434424859595846
407,C20,D13,0.2113144873618244
408,D20,D13,-0.057886091942269666
409,E20,D13,-0.07960828442004272
410,F20,D13,-0.2767374769785551
411,G20,D13,-0.26606149075607466
412,H20,D13,-0.3023607191155172
413,I20,D13,0.5798298078459051
414,J20,D13,-0.09782289758871378
415,K20,D13,-0.244089127336715
416,L20,D13,-0.4022781927454617
417,M20,D13,-0.3436911416575161
418,N20,D13,-0.207516051608873
419,O20,D13,0.333473793781496
420,B21,D13,0.28747479327765807
421,C21,D13,0.037385993671404154
422,D21,D13,0.1533529068754534
423,E21,D13,-0.18365120762030154
424,F21,D13,-0.32227949580593684
425,G21,D13,-0.29714459535217574
426,H21,D13,-0.17538424332191518
427,I21,D13,0.5490445143001643
428,J21,D13,-0.2522520428413962
429,K21,D13,-0.30314402499481236
430,L21,D13,-0.4049398693905372
431,M21,D13,-0.370918941413676
432,N21,D13,-0.21571343716209235
433,O21,D13,0.3874412217433984
434,B22,D13,-0.2720691080144668
435,C22,D13,-0.44448117115523034
436,D22,D13,-0.47746013384805713
437,E22,D13,-0.17396063125050504
438,F22,D13,-0.3061701077128454
439,G22,D13,-0.26705336083794223
440,H22,D13,0.11043564267951682
441,I22,D13,0.2096631794369362
442,J22,D13,-0.3233769795153072
443,K22,D13,0.4859716106124768
444,L22,D13,0.14517810873316309
445,M22,D13,0.25444713263423313
446,N22,D13,-0.1719323223023908
447,O22,D13,0.17710258626659708
448,B23,D13,-0.38516030197664963
449,C23,D13,-0.38982648812473486
450,D23,D13,-0.4710470199839884
451,E23,D13,0.08993166018630563
452,F23,D13,-0.28198752133777183
453,G23,D13,-0.19653893209862366
454,H23,D13,0.14938306468468257
455,I23,D13,0.19743599087849792
456,J23,D13,-0.33912585146504676
457,K23,D13,0.45973947003621873
458,L23,D13,0.22858823891445185
459,M23,D13,0.275738109786306
460,N23,D13,-0.14826819946500686
461,O23,D13,0.35880771153475227
462,B13,E13,0.38074116139115305
463,C13,E13,0.1886378142933294
464,D13,E13,0.4772758908077804
465,E13,E13,1.0
466,F13,E13,0.46364225277381366
467,G13,E13,0.3358565728870606
468,H13,E13,0.5111668486306812
469,I13,E13,0.14349749143118984
470,J13,E13,0.06798936622667731
471,K13,E13,0.26915933669455466
472,L13,E13,0.08939709955404046
473,M13,E13,0.24977542879471343
474,N13,E13,0.4060460308007245
475,O13,E13,0.4431340782231328
476,B14,E13,0.36448298938896867
477,C14,E13,0.11320750726060834
478,D14,E13,0.1286422741868413
479,E14,E13,0.12902257335579015
480,F14,E13,-0.0682997893964803
481,G14,E13,0.128565765786627
482,H14,E13,0.10033485022179267
483,I14,E13,0.0753459450249197
484,J14,E13,0.014887088493142235
485,K14,E13,0.14386388716457457
486,L14,E13,0.08841025917515939
487,M14,E13,0.08284749849620061
488,N14,E13,0.36881803067519203
489,O14,E13,-0.03296139903742692
490,B15,E13,0.26600143479107896
491,C15,E13,0.3145120649878777
492,D15,E13,0.04394176880406517
493,E15,E13,0.07073081549487391
494,F15,E13,0.02633001282705084
495,G15,E13,0.02044624588940425
496,H15,E13,0.21212817997139086
497,I15,E13,0.2142875908958313
498,J15,E13,0.08127497737624315
499,K15,E13,0.06736042859517236
500,L15,E13,0.08439876045973428
501,M15,E13,0.13575539782153606
502,N15,E13,0.38879499369854126
503,O15,E13,0.2446156466677046
504,B16,E13,0.42493327106900713
505,C16,E13,0.20971948160435402
506,D16,E13,0.2281203846017241
507,E16,E13,0.16446010964403288
508,F16,E13,0.10445972480768974
509,G16,E13,-0.09192631338469681
510,H16,E13,-0.07070207771497153
511,I16,E13,0.15377621833980845
512,J16,E13,-0.15992706438859142
513,K16,E13,-0.26937436160014455
514,L16,E13,-0.3145356713136029
515,M16,E13,-0.38982170104717245
516,N16,E13,-0.23739314807044637
517,O16,E13,0.033728925140281404
518,B17,E13,0.2508782669773479
519,C17,E13,0.23009865532687257
520,D17,E13,0.20241690512478272
521,E17,E13,0.14392017710640356
522,F17,E13,-0.1370018408865151
523,G17,E13,0.12910485384296577
524,H17,E13,0.030190151220499385
525,I17,E13,0.3163140513375749
526,J17,E13,-0.06595711945546719
527,K17,E13,-0.05884622882363751
528,L17,E13,-0.47531512820614746
529,M17,E13,-0.324067146761497
530,N17,E13,-0.19598811549724435
531,O17,E13,-0.001535700948310131
532,B18,E13,-0.04549694603872986
533,C18,E13,-0.152099785146478
534,D18,E13,-0.2632234219613893
535,E18,E13,0.19722180900964165
536,F18,E13,0.14006411302851435
537,G18,E13,-0.033957262120415124
538,H18,E13,-0.038756427481102564
539,I18,E13,-0.017498684732898184
540,J18,E13,-0.23262336203392067
541,K18,E13,0.11067032052642055
542,L18,E13,-0.10686836282359333
543,M18,E13,-0.008049612904007767
544,N18,E13,0.18355041690970583
545,O18,E13,0.11745625766532124
546,B19,E13,-0.16473361289923705
547,C19,E13,-0.23763674594999212
548,D19,E13,-0.4033952819439205
549,E19,E13,0.22392295466874979
550,F19,E13,-0.015512959062084187
551,G19,E13,0.012127015481851229
552,H19,E13,0.06390955618182559
553,I19,E13,0.1950980071012395
554,J19,E13,-0.26563220126195924
555,K19,E13,0.33458110828503723
556,L19,E13,0.3423013129364659
557,M19,E13,-0.05408990304180372
558,N19,E13,0.19910518445854317
559,O19,E13,0.33909439877525
560,B20,E13,0.25782525954084445
561,C20,E13,0.20417105161432308
562,D20,E13,0.21239254766840804
563,E20,E13,0.04289750429571158
564,F20,E13,-0.19888209120820716
565,G20,E13,0.09051735770818597
566,H20,E13,0.06444579215437439
567,I20,E13,0.3433360570375538
568,J20,E13,0.014190503963341164
569,K20,E13,-0.18638138347808128
570,L20,E13,-0.4311452193116436
571,M20,E13,-0.3921110431003973
572,N20,E13,-0.1875844219363249
573,O20,E13,0.07405975279084206
574,B21,E13,0.06202720803398588
575,C21,E13,0.0727874264986965
576,D21,E13,0.41175301104055667
577,E21,E13,-0.008241596677483738
578,F21,E13,0.02665751736001129
579,G21,E13,-0.11526696682937217
580,H21,E13,0.0918298211949059
581,I21,E13,0.20861680383024714
582,J21,E13,-0.2192235318347881
583,K21,E13,-0.20773146322837288
584,L21,E13,-0.35871284610141796
585,M21,E13,-0.3329645047447712
586,N21,E13,-0.15783751346949565
587,O21,E13,0.010250977670905739
588,B22,E13,-0.2112652724268297
589,C22,E13,-0.3637679360947536
590,D22,E13,-0.30618444935417066
591,E22,E13,0.08360018809302634
592,F22,E13,0.10117216407038995
593,G22,E13,-0.07813432032850778
594,H22,E13,0.16808266960739723
595,I22,E13,-0.08347453177836865
596,J22,E13,-0.24553074889744234
597,K22,E13,0.18042727008529494
598,L22,E13,-0.07017043216669774
599,M22,E13,0.2028622273928942
600,N22,E13,0.022574764987781732
601,O22,E13,0.0881323818385064
602,B23,E13,-0.18160429777785642
603,C23,E13,-0.43260103007030126
604,D23,E13,-0.2774062956113431
605,E23,E13,0.0296430534220646
606,F23,E13,0.03842566943214793
607,G23,E13,-0.06533693772316455
608,H23,E13,0.08536452280243932
609,I23,E13,0.03529813915271619
610,J23,E13,-0.08381649511080196
611,K23,E13,0.2119117102610661
612,L23,E13,0.2564833930571509
613,M23,E13,0.20485109355008901
614,N23,E13,0.1555375858916939
615,O23,E13,0.17258787447679866
616,B13,F13,0.34951127251044173
617,C13,F13,0.3870995575720849
618,D13,F13,0.6557656663139035
619,E13,F13,0.46364225277381366
620,F13,F13,1.0
621,G13,F13,0.4476136299469482
622,H13,F13,0.3750146463584653
623,I13,F13,0.05176959891873464
624,J13,F13,0.35069217625492516
625,K13,F13,0.6228011714398518
626,L13,F13,0.22369221591549826
627,M13,F13,0.626997084533472
628,N13,F13,0.45118587801486476
629,O13,F13,0.4580516617469483
630,B14,F13,0.25785193303129755
631,C14,F13,0.30823453970111536
632,D14,F13,0.38075020095772383
633,E14,F13,0.2964782728874271
634,F14,F13,0.0025473008633504386
635,G14,F13,0.0147580866026707
636,H14,F13,-0.062138859549542784
637,I14,F13,0.19213494816219973
638,J14,F13,0.10977794521616895
639,K14,F13,0.33971826570648156
640,L14,F13,0.27971332998574183
641,M14,F13,0.06916456661840947
642,N14,F13,0.03507166458358501
643,O14,F13,-0.05242892875838624
644,B15,F13,0.28465309080093565
645,C15,F13,0.25060762178456686
646,D15,F13,0.3232675485399929
647,E15,F13,0.2742909422174144
648,F15,F13,-0.10253425400614444
649,G15,F13,-0.02640727070170238
650,H15,F13,0.1443362751139737
651,I15,F13,0.14758968750049214
652,J15,F13,0.1854200973608077
653,K15,F13,0.3207166299756301
654,L15,F13,0.25285032490629716
655,M15,F13,0.021197464850039816
656,N15,F13,0.06558210724446793
657,O15,F13,0.18022603723738845
658,B16,F13,0.34414279608268905
659,C16,F13,0.14025066533459388
660,D16,F13,0.09560631796810376
661,E16,F13,-0.000936873561798709
662,F16,F13,-0.03927021545179856
663,G16,F13,-0.3158856452362007
664,H16,F13,-0.1695430696865411
665,I16,F13,0.4931315080733735
666,J16,F13,-0.2697884450596857
667,K16,F13,-0.25226350193161956
668,L16,F13,-0.5089350241761332
669,M16,F13,-0.48724195761176053
670,N16,F13,-0.38876128068584076
671,O16,F13,0.3055920477883606
672,B17,F13,0.4136824468837795
673,C17,F13,0.22107719385644842
674,D17,F13,-0.05827754638481346
675,E17,F13,-0.03488510981947998
676,F17,F13,-0.28177617888093837
677,G17,F13,-0.19892186815014318
678,H17,F13,-0.22085004754571141
679,I17,F13,0.5412681431565295
680,J17,F13,-0.2987036693322774
681,K17,F13,-0.21204507149966687
682,L17,F13,-0.49759369240704826
683,M17,F13,-0.3445407229700438
684,N17,F13,-0.30827049250899047
685,O17,F13,0.30822087616661537
686,B18,F13,-0.22838907216503476
687,C18,F13,-0.23470545863138043
688,D18,F13,-0.40324461403799355
689,E18,F13,-0.11251817663754157
690,F18,F13,-0.25247395747636814
691,G18,F13,-0.07702307383124124
692,H18,F13,0.1504803597715133
693,I18,F13,0.11109503890097636
694,J18,F13,-0.38846483160536516
695,K18,F13,0.42786872344304266
696,L18,F13,-0.030538104377631388
697,M18,F13,-0.07531225203069994
698,N18,F13,-0.031237493386537866
699,O18,F13,0.08936970046602194
700,B19,F13,-0.3556615802686475
701,C19,F13,-0.3828885632853376
702,D19,F13,-0.5387393641877665
703,E19,F13,0.26870511383378914
704,F19,F13,-0.23938216379063484
705,G19,F13,-0.054405276502534586
706,H19,F13,0.25745691217132005
707,I19,F13,0.20813708214245188
708,J19,F13,-0.44051282202175635
709,K19,F13,0.5540685153247766
710,L19,F13,0.24617409569193124
711,M19,F13,-0.06050629452478086
712,N19,F13,-0.015121943839393023
713,O19,F13,0.34807338900231305
714,B20,F13,0.44072750320371734
715,C20,F13,0.16478863158102872
716,D20,F13,0.028235156039341458
717,E20,F13,-0.15274151602629943
718,F20,F13,-0.19517112818724044
719,G20,F13,-0.15434984531161033
720,H20,F13,-0.2757259661701992
721,I20,F13,0.6425501658614561
722,J20,F13,-0.18316135917617876
723,K20,F13,-0.2303742393727077
724,L20,F13,-0.5208902348928607
725,M20,F13,-0.3782786896721333
726,N20,F13,-0.31040677274995365
727,O20,F13,0.3630229086909511
728,B21,F13,0.19497886404129686
729,C21,F13,0.04994798289080278
730,D21,F13,0.19375720817534123
731,E21,F13,-0.06690181311388155
732,F21,F13,-0.17503488343776055
733,G21,F13,-0.2306056265359284
734,H21,F13,-0.0760577027107853
735,I21,F13,0.5123494307831592
736,J21,F13,-0.38297115809506843
737,K21,F13,-0.23843252660292125
738,L21,F13,-0.5221336688673255
739,M21,F13,-0.3578975286226262
740,N21,F13,-0.25022342321901586
741,O21,F13,0.30708200485492754
742,B22,F13,-0.17418704155847212
743,C22,F13,-0.42720471139234717
744,D22,F13,-0.5359611379728665
745,E22,F13,-0.16150331669888013
746,F22,F13,-0.24142048540596941
747,G22,F13,-0.27896768313584713
748,H22,F13,0.16953605614467923
749,I22,F13,0.10899954633267417
750,J22,F13,-0.41871958770404843
751,K22,F13,0.5671700580052674
752,L22,F13,0.040292598757590274
753,M22,F13,0.22766564126129457
754,N22,F13,-0.055242647582847346
755,O22,F13,0.1344539452553632
756,B23,F13,-0.2579434930562973
757,C23,F13,-0.41971533848090303
758,D23,F13,-0.47467701329820267
759,E23,F13,0.1779038603296167
760,F23,F13,-0.15362206584371008
761,G23,F13,-0.08373558244266828
762,H23,F13,0.19331958271461672
763,I23,F13,0.1068657244374285
764,J23,F13,-0.3683285991865422
765,K23,F13,0.5012538385518681
766,L23,F13,0.22493358375059935
767,M23,F13,0.2630843439912067
768,N23,F13,-0.0025424099926981236
769,O23,F13,0.15438266763123826
770,B13,G13,0.35925663923553597
771,C13,G13,0.4833791384233475
772,D13,G13,0.4578564175513739
773,E13,G13,0.3358565728870606
774,F13,G13,0.4476136299469482
775,G13,G13,1.0
776,H13,G13,0.38789839891918954
777,I13,G13,0.43644120713384865
778,J13,G13,0.4068645225512708
779,K13,G13,0.6154885187894377
780,L13,G13,0.5251508185883292
781,M13,G13,0.5777530194980413
782,N13,G13,0.4277117098470066
783,O13,G13,0.37321401017478867
784,B14,G13,0.4143277617165244
785,C14,G13,0.6123103913256477
786,D14,G13,0.2113291539520102
787,E14,G13,0.08735599527779032
788,F14,G13,0.4070025955837529
789,G14,G13,0.24457325361961643
790,H14,G13,0.36444054966376255
791,I14,G13,0.4853644028017715
792,J14,G13,0.42193391296975535
793,K14,G13,0.18974670570993468
794,L14,G13,0.09453228034963063
795,M14,G13,0.3037432449443753
796,N14,G13,0.17701386852278353
797,O14,G13,0.39496318152321286
798,B15,G13,0.46552828402792135
799,C15,G13,0.50441862196468
800,D15,G13,0.2948676804208714
801,E15,G13,0.06680279931229159
802,F15,G13,0.2638619653662589
803,G15,G13,0.352753590195058
804,H15,G13,0.21798838570563484
805,I15,G13,0.43383852198583384
