	labeled_data_index	label
3646	311	holdout
654	312	test
655	313	test
3647	315	holdout
656	316	test
657	317	test
3648	318	holdout
3649	320	holdout
452	321	train
3650	322	holdout
3651	328	holdout
132	329	train
658	331	test
659	333	test
660	337	test
3652	338	holdout
661	339	test
662	343	test
81	344	train
663	345	test
3653	346	holdout
664	347	test
665	348	test
666	349	test
3654	350	holdout
667	351	test
305	352	train
668	353	test
3655	354	holdout
669	356	test
3656	357	holdout
670	358	test
671	360	test
3657	361	holdout
3658	362	holdout
672	363	test
3659	366	holdout
3660	367	holdout
3661	368	holdout
673	370	test
674	371	test
675	372	test
676	374	test
677	375	test
3662	376	holdout
678	378	test
486	379	train
3663	380	holdout
679	381	test
680	382	test
3664	383	holdout
3665	384	holdout
402	386	train
3666	387	holdout
681	388	test
3667	390	holdout
682	391	test
3668	392	holdout
3669	393	holdout
3670	394	holdout
683	396	test
3671	399	holdout
3672	400	holdout
3673	401	holdout
684	402	test
358	404	train
3674	406	holdout
3675	407	holdout
685	408	test
686	409	test
687	410	test
688	411	test
689	412	test
3676	414	holdout
690	418	test
691	419	test
191	420	train
692	421	test
3677	422	holdout
223	423	train
693	424	test
345	425	train
694	426	test
695	428	test
696	429	test
3678	430	holdout
697	431	test
3679	432	holdout
3680	433	holdout
698	434	test
699	435	test
700	436	test
701	437	test
702	438	test
703	439	test
704	442	test
3681	443	holdout
705	444	test
706	445	test
112	447	train
3682	448	holdout
707	449	test
708	450	test
3683	453	holdout
3684	454	holdout
709	457	test
259	458	train
710	461	test
711	462	test
712	464	test
713	465	test
714	466	test
715	467	test
716	468	test
717	469	test
718	470	test
719	471	test
720	472	test
3685	473	holdout
721	474	test
722	475	test
3686	479	holdout
723	481	test
724	483	test
725	485	test
726	486	test
3687	488	holdout
727	489	test
728	490	test
300	491	train
3688	494	holdout
729	496	test
730	497	test
731	498	test
3689	499	holdout
732	501	test
733	502	test
3690	503	holdout
3691	504	holdout
227	505	train
3692	506	holdout
734	508	test
340	509	train
735	510	test
3693	511	holdout
3694	512	holdout
736	515	test
737	517	test
3695	518	holdout
738	523	test
204	525	train
739	528	test
3696	529	holdout
3697	530	holdout
740	531	test
3698	532	holdout
741	533	test
208	536	train
742	537	test
3699	541	holdout
743	542	test
744	545	test
745	546	test
3700	547	holdout
3701	548	holdout
3702	551	holdout
746	553	test
355	554	train
3703	556	holdout
3704	557	holdout
747	560	test
748	561	test
749	562	test
3705	564	holdout
750	566	test
215	568	train
751	569	test
3706	570	holdout
3707	571	holdout
752	572	test
753	574	test
754	575	test
3708	576	holdout
484	577	train
3709	578	holdout
3710	579	holdout
755	580	test
756	581	test
3711	582	holdout
757	583	test
758	585	test
3712	587	holdout
97	588	train
759	589	test
3713	590	holdout
760	594	test
761	595	test
384	596	train
762	597	test
763	600	test
3714	602	holdout
3715	604	holdout
764	606	test
3716	608	holdout
765	609	test
766	610	test
767	613	test
3717	614	holdout
451	615	train
3718	616	holdout
768	618	test
89	619	train
769	620	test
3719	622	holdout
770	623	test
3720	624	holdout
3721	625	holdout
320	627	train
3722	628	holdout
3723	629	holdout
3724	630	holdout
771	631	test
772	633	test
3725	634	holdout
495	637	train
3726	638	holdout
3727	639	holdout
773	640	test
3728	641	holdout
3729	644	holdout
3730	645	holdout
774	647	test
775	648	test
776	649	test
3731	650	holdout
777	651	test
3732	653	holdout
3733	654	holdout
778	655	test
779	656	test
780	658	test
3734	659	holdout
3735	661	holdout
781	663	test
393	664	train
782	665	test
783	667	test
784	668	test
785	669	test
3736	670	holdout
369	672	train
786	673	test
787	674	test
788	676	test
397	677	train
789	678	test
3737	680	holdout
3738	681	holdout
3739	682	holdout
790	683	test
3740	685	holdout
3741	686	holdout
791	687	test
792	688	test
793	689	test
794	690	test
3742	693	holdout
795	694	test
796	695	test
3743	697	holdout
3744	698	holdout
3745	699	holdout
371	700	train
797	703	test
798	705	test
799	706	test
800	707	test
3746	708	holdout
3747	709	holdout
801	710	test
3748	711	holdout
802	712	test
803	714	test
804	715	test
805	718	test
3749	719	holdout
806	723	test
807	725	test
3750	726	holdout
808	727	test
809	728	test
810	730	test
22	731	train
255	732	train
811	733	test
812	734	test
813	735	test
3751	737	holdout
456	738	train
3752	739	holdout
3753	740	holdout
106	741	train
814	744	test
815	745	test
816	746	test
3754	747	holdout
817	750	test
818	752	test
819	753	test
820	754	test
3755	755	holdout
821	756	test
822	757	test
211	759	train
3756	760	holdout
3757	761	holdout
823	763	test
3758	765	holdout
824	766	test
825	768	test
3759	770	holdout
826	771	test
3760	772	holdout
827	773	test
3761	774	holdout
411	776	train
3762	778	holdout
828	779	test
3763	780	holdout
3764	781	holdout
3765	783	holdout
829	784	test
3766	786	holdout
830	788	test
831	789	test
832	791	test
833	792	test
3767	793	holdout
3768	795	holdout
3769	796	holdout
834	798	test
114	800	train
3770	802	holdout
835	803	test
3771	804	holdout
836	805	test
837	806	test
3772	807	holdout
3773	808	holdout
3774	809	holdout
838	812	test
3775	813	holdout
3776	815	holdout
839	816	test
840	817	test
3777	819	holdout
841	820	test
3778	821	holdout
3779	822	holdout
3780	824	holdout
3781	828	holdout
3782	829	holdout
842	831	test
409	832	train
843	833	test
41	835	train
3783	837	holdout
3784	839	holdout
844	840	test
845	841	test
343	842	train
846	843	test
847	844	test
3785	846	holdout
848	848	test
849	849	test
850	850	test
3786	851	holdout
3787	853	holdout
851	855	test
852	857	test
295	859	train
853	860	test
3788	862	holdout
509	864	train
3789	865	holdout
854	866	test
3790	868	holdout
855	869	test
856	870	test
857	871	test
858	872	test
859	873	test
428	876	train
860	879	test
3791	880	holdout
3792	883	holdout
3793	884	holdout
119	885	train
3794	886	holdout
3795	887	holdout
3796	889	holdout
3797	890	holdout
3798	891	holdout
861	893	test
862	894	test
863	895	test
864	897	test
865	898	test
3799	900	holdout
3800	901	holdout
866	902	test
3801	903	holdout
867	904	test
3802	905	holdout
868	906	test
3803	907	holdout
869	908	test
271	909	train
870	910	test
3804	911	holdout
157	914	train
871	915	test
3805	916	holdout
872	917	test
873	918	test
874	920	test
3806	922	holdout
875	924	test
3807	925	holdout
3808	926	holdout
876	929	test
877	930	test
878	933	test
3809	934	holdout
398	935	train
879	937	test
3810	940	holdout
218	941	train
3811	942	holdout
880	943	test
3812	944	holdout
881	946	test
3813	948	holdout
882	949	test
883	950	test
884	951	test
885	953	test
886	954	test
3814	956	holdout
3815	958	holdout
887	959	test
3816	960	holdout
888	961	test
889	962	test
3817	963	holdout
3818	965	holdout
3819	966	holdout
890	967	test
891	968	test
892	969	test
893	970	test
3820	971	holdout
3821	972	holdout
394	973	train
3822	974	holdout
455	975	train
894	976	test
3823	977	holdout
895	978	test
896	979	test
897	981	test
3824	982	holdout
3825	984	holdout
898	985	test
899	986	test
3826	987	holdout
3827	988	holdout
3828	989	holdout
3829	990	holdout
900	991	test
901	993	test
902	994	test
903	998	test
904	999	test
905	1000	test
906	1001	test
3830	1004	holdout
3831	1005	holdout
907	1006	test
3832	1007	holdout
908	1008	test
909	1010	test
910	1011	test
911	1012	test
3833	1014	holdout
912	1015	test
913	1017	test
336	1019	train
914	1020	test
915	1021	test
916	1023	test
3834	1025	holdout
232	1026	train
917	1027	test
918	1028	test
3835	1030	holdout
919	1033	test
920	1036	test
3836	1038	holdout
3837	1039	holdout
921	1040	test
922	1041	test
923	1042	test
3838	1043	holdout
3839	1044	holdout
924	1045	test
925	1046	test
926	1047	test
3840	1048	holdout
249	1051	train
267	1053	train
348	1054	train
3841	1057	holdout
927	1059	test
928	1060	test
3842	1061	holdout
3843	1065	holdout
929	1067	test
3844	1068	holdout
930	1069	test
931	1071	test
932	1072	test
3845	1073	holdout
244	1074	train
933	1075	test
934	1077	test
935	1078	test
936	1080	test
937	1083	test
938	1084	test
939	1085	test
940	1087	test
3846	1088	holdout
941	1090	test
942	1091	test
135	1093	train
3847	1094	holdout
3848	1095	holdout
432	1096	train
943	1097	test
944	1098	test
3849	1099	holdout
945	1100	test
946	1101	test
947	1103	test
3850	1104	holdout
948	1105	test
430	1107	train
949	1108	test
3851	1109	holdout
3852	1112	holdout
950	1113	test
951	1114	test
952	1115	test
953	1116	test
154	1117	train
3853	1118	holdout
954	1119	test
955	1120	test
3854	1121	holdout
956	1123	test
957	1124	test
958	1125	test
959	1126	test
960	1127	test
3855	1128	holdout
3856	1129	holdout
3857	1132	holdout
961	1133	test
3858	1135	holdout
436	1136	train
962	1137	test
3859	1139	holdout
963	1140	test
964	1142	test
965	1143	test
3860	1144	holdout
3861	1147	holdout
3862	1148	holdout
966	1149	test
3863	1151	holdout
3864	1152	holdout
3865	1153	holdout
302	1154	train
967	1156	test
3866	1157	holdout
968	1158	test
3867	1159	holdout
3868	1160	holdout
3869	1166	holdout
969	1167	test
207	1171	train
970	1172	test
971	1173	test
460	1175	train
972	1176	test
973	1177	test
974	1178	test
975	1180	test
3870	1181	holdout
3871	1183	holdout
3872	1185	holdout
3873	1186	holdout
976	1187	test
3874	1189	holdout
977	1190	test
322	1192	train
978	1194	test
3875	1195	holdout
979	1196	test
980	1197	test
981	1198	test
3876	1199	holdout
3877	1201	holdout
982	1202	test
983	1203	test
984	1204	test
985	1206	test
986	1207	test
987	1208	test
988	1210	test
989	1212	test
180	1213	train
3878	1214	holdout
414	1216	train
990	1217	test
3879	1218	holdout
991	1219	test
992	1224	test
993	1226	test
994	1227	test
3880	1228	holdout
995	1229	test
3881	1230	holdout
3882	1232	holdout
3883	1233	holdout
3884	1234	holdout
3885	1237	holdout
996	1238	test
997	1244	test
3886	1245	holdout
3887	1247	holdout
3888	1248	holdout
998	1249	test
999	1250	test
3889	1253	holdout
3890	1255	holdout
3891	1256	holdout
110	1258	train
1000	1260	test
1001	1261	test
142	1263	train
3892	1265	holdout
1002	1267	test
1003	1268	test
1004	1271	test
3893	1272	holdout
3894	1273	holdout
3895	1274	holdout
3896	1275	holdout
1005	1277	test
3897	1279	holdout
1006	1280	test
3898	1281	holdout
3899	1282	holdout
1007	1283	test
3900	1285	holdout
3901	1287	holdout
1008	1288	test
91	1289	train
3902	1290	holdout
3903	1291	holdout
3904	1294	holdout
1009	1295	test
1010	1296	test
279	1297	train
3905	1298	holdout
1011	1300	test
3906	1301	holdout
266	1302	train
1012	1303	test
262	1305	train
1013	1307	test
1014	1308	test
3907	1309	holdout
3908	1310	holdout
224	1312	train
3909	1313	holdout
1015	1314	test
1016	1315	test
1017	1316	test
18	1317	train
359	1318	train
1018	1319	test
1019	1321	test
1020	1322	test
1021	1323	test
1022	1324	test
3910	1325	holdout
3911	1327	holdout
3912	1328	holdout
1023	1330	test
1024	1331	test
1025	1333	test
3913	1334	holdout
1026	1335	test
1027	1336	test
1028	1337	test
1029	1338	test
1030	1339	test
1031	1340	test
3914	1341	holdout
3915	1342	holdout
1032	1343	test
3916	1344	holdout
3917	1345	holdout
1033	1346	test
1034	1350	test
470	1351	train
1035	1352	test
3918	1353	holdout
1036	1354	test
1037	1356	test
1038	1358	test
1039	1359	test
1040	1360	test
256	1361	train
1041	1362	test
1042	1363	test
3919	1364	holdout
3920	1365	holdout
3921	1366	holdout
3922	1367	holdout
1043	1368	test
1044	1369	test
1045	1370	test
40	1373	train
1046	1376	test
1047	1377	test
1048	1378	test
1049	1379	test
1050	1380	test
3923	1382	holdout
1051	1383	test
1052	1384	test
1053	1388	test
3924	1390	holdout
1054	1391	test
1055	1392	test
1056	1393	test
1057	1394	test
226	1395	train
3925	1401	holdout
3926	1404	holdout
3927	1405	holdout
1058	1406	test
1059	1407	test
1060	1409	test
1061	1410	test
1062	1411	test
3928	1412	holdout
1063	1414	test
111	1416	train
3929	1417	holdout
1064	1420	test
3930	1421	holdout
3931	1422	holdout
1065	1424	test
1066	1427	test
1067	1428	test
3932	1432	holdout
1068	1434	test
1069	1435	test
3933	1436	holdout
1070	1437	test
1071	1438	test
1072	1439	test
1073	1441	test
1074	1443	test
3934	1444	holdout
1075	1447	test
3935	1449	holdout
264	1450	train
1076	1451	test
3936	1452	holdout
1077	1453	test
1078	1456	test
3937	1458	holdout
1079	1461	test
1080	1462	test
1081	1464	test
3938	1465	holdout
66	1467	train
3939	1468	holdout
60	1469	train
1082	1471	test
1083	1472	test
1084	1474	test
1085	1475	test
1086	1476	test
3940	1477	holdout
494	1478	train
1087	1480	test
1088	1482	test
1089	1483	test
3941	1484	holdout
1090	1485	test
1091	1488	test
1092	1490	test
1093	1491	test
1094	1492	test
1095	1494	test
1096	1495	test
3942	1496	holdout
1097	1497	test
1098	1498	test
1099	1499	test
3943	1500	holdout
173	1502	train
3944	1503	holdout
1100	1507	test
3945	1508	holdout
3946	1509	holdout
3947	1512	holdout
1101	1514	test
183	1515	train
1102	1516	test
3948	1517	holdout
3949	1518	holdout
1103	1519	test
1104	1520	test
1105	1521	test
499	1522	train
3950	1523	holdout
1106	1525	test
1107	1527	test
3951	1528	holdout
1108	1529	test
1109	1530	test
1110	1532	test
1111	1533	test
3952	1534	holdout
3953	1535	holdout
419	1536	train
3954	1537	holdout
214	1538	train
3955	1540	holdout
3956	1541	holdout
3957	1542	holdout
1112	1543	test
3958	1544	holdout
3959	1546	holdout
53	1547	train
3960	1548	holdout
3961	1549	holdout
1113	1550	test
1114	1551	test
3962	1552	holdout
1115	1553	test
1116	1554	test
1117	1555	test
1118	1556	test
1119	1557	test
1120	1559	test
3963	1560	holdout
1121	1562	test
1122	1564	test
3964	1566	holdout
1123	1567	test
3965	1568	holdout
3966	1570	holdout
3967	1573	holdout
1124	1575	test
335	1576	train
1125	1577	test
1126	1579	test
1127	1580	test
179	1581	train
1128	1582	test
3968	1583	holdout
3969	1584	holdout
3970	1585	holdout
3	1588	train
107	1591	train
1129	1592	test
1130	1593	test
1131	1594	test
3971	1596	holdout
1132	1597	test
1133	1598	test
1134	1599	test
1135	1601	test
3972	1602	holdout
1136	1604	test
1137	1605	test
3973	1606	holdout
1138	1607	test
3974	1609	holdout
1139	1610	test
1140	1613	test
315	1614	train
1141	1615	test
1142	1618	test
1143	1619	test
3975	1620	holdout
1144	1622	test
3976	1623	holdout
1145	1624	test
1146	1625	test
1147	1627	test
1148	1628	test
1149	1629	test
3977	1630	holdout
3978	1631	holdout
156	1632	train
309	1633	train
3979	1634	holdout
1150	1635	test
1151	1636	test
1152	1637	test
1153	1638	test
3980	1639	holdout
1154	1641	test
3981	1643	holdout
316	1644	train
1155	1645	test
1156	1647	test
1157	1648	test
1158	1649	test
1159	1650	test
3982	1651	holdout
3983	1652	holdout
3984	1654	holdout
3985	1655	holdout
3986	1656	holdout
1160	1657	test
1161	1659	test
1162	1660	test
1163	1661	test
1164	1662	test
1165	1663	test
20	1665	train
1166	1666	test
1167	1667	test
1168	1668	test
3987	1669	holdout
3988	1671	holdout
1169	1672	test
1170	1673	test
1171	1677	test
3989	1679	holdout
3990	1680	holdout
3991	1682	holdout
1172	1685	test
1173	1686	test
3992	1689	holdout
3993	1691	holdout
34	1692	train
1174	1693	test
3994	1695	holdout
57	1696	train
1175	1697	test
3995	1699	holdout
391	1700	train
1176	1701	test
1177	1704	test
1178	1705	test
1179	1707	test
1180	1708	test
75	1711	train
1181	1712	test
3996	1713	holdout
290	1715	train
161	1717	train
3997	1718	holdout
365	1719	train
3998	1722	holdout
3999	1725	holdout
4000	1726	holdout
4001	1727	holdout
4002	1728	holdout
4003	1729	holdout
1182	1730	test
4004	1731	holdout
4005	1732	holdout
1183	1733	test
4006	1734	holdout
1184	1736	test
1185	1738	test
187	1739	train
1186	1741	test
1187	1744	test
4007	1745	holdout
4008	1747	holdout
1188	1748	test
1189	1749	test
469	1750	train
1190	1752	test
1191	1756	test
4009	1757	holdout
1192	1758	test
4010	1761	holdout
1193	1763	test
4011	1764	holdout
86	1765	train
1194	1768	test
4012	1769	holdout
1195	1770	test
1196	1771	test
1197	1772	test
4013	1773	holdout
4014	1774	holdout
1198	1776	test
1199	1777	test
4015	1778	holdout
1200	1779	test
1201	1780	test
1202	1781	test
4016	1783	holdout
4017	1784	holdout
4018	1785	holdout
4019	1786	holdout
1203	1787	test
4020	1789	holdout
1204	1791	test
1205	1792	test
4021	1793	holdout
1206	1794	test
4022	1795	holdout
1207	1796	test
4023	1797	holdout
1208	1798	test
4024	1800	holdout
4025	1801	holdout
4026	1802	holdout
4027	1803	holdout
4028	1804	holdout
4029	1809	holdout
1209	1810	test
1210	1811	test
4030	1812	holdout
1211	1814	test
178	1816	train
1212	1817	test
4031	1820	holdout
4032	1821	holdout
4033	1823	holdout
1213	1824	test
1214	1825	test
4034	1826	holdout
170	1827	train
4035	1828	holdout
1215	1829	test
82	1830	train
479	1834	train
4036	1837	holdout
4037	1838	holdout
1216	1840	test
4038	1841	holdout
4039	1842	holdout
4040	1843	holdout
228	1844	train
1217	1845	test
1218	1846	test
1219	1847	test
1220	1848	test
1221	1849	test
1222	1851	test
4041	1852	holdout
4042	1853	holdout
4043	1854	holdout
334	1859	train
4	1860	train
476	1861	train
4044	1863	holdout
4045	1864	holdout
1223	1865	test
1224	1868	test
1225	1870	test
4046	1871	holdout
4047	1873	holdout
1226	1874	test
4048	1875	holdout
1227	1876	test
1228	1877	test
1229	1878	test
461	1879	train
1230	1880	test
4049	1881	holdout
4050	1882	holdout
1231	1883	test
4051	1886	holdout
4052	1887	holdout
1232	1888	test
1233	1889	test
1234	1890	test
1235	1893	test
1236	1894	test
4053	1895	holdout
4054	1896	holdout
4055	1897	holdout
1237	1900	test
1238	1901	test
4056	1902	holdout
4057	1903	holdout
1239	1904	test
4058	1905	holdout
1240	1907	test
1241	1908	test
1242	1909	test
4059	1911	holdout
1243	1912	test
4060	1913	holdout
1244	1914	test
4061	1915	holdout
4062	1916	holdout
1245	1917	test
4063	1919	holdout
4064	1920	holdout
4065	1922	holdout
1246	1923	test
4066	1925	holdout
4067	1926	holdout
1247	1927	test
1248	1928	test
1249	1929	test
4068	1930	holdout
1250	1931	test
1251	1932	test
1252	1933	test
1253	1934	test
1254	1935	test
4069	1936	holdout
4070	1938	holdout
98	1939	train
4071	1942	holdout
4072	1943	holdout
423	1945	train
462	1947	train
1255	1949	test
1256	1950	test
4073	1951	holdout
1257	1954	test
19	1955	train
4074	1957	holdout
4075	1958	holdout
1258	1960	test
1259	1961	test
1260	1962	test
4076	1965	holdout
4077	1966	holdout
4078	1967	holdout
1261	1968	test
1262	1969	test
4079	1971	holdout
1263	1972	test
4080	1973	holdout
1264	1975	test
1265	1976	test
1266	1978	test
299	1979	train
1267	1980	test
1268	1981	test
4081	1982	holdout
4082	1983	holdout
4083	1985	holdout
1269	1986	test
4084	1988	holdout
1270	1989	test
1271	1990	test
1272	1991	test
4085	1992	holdout
4086	1993	holdout
1273	1994	test
1274	1996	test
1275	1997	test
1276	1998	test
4087	2000	holdout
1277	2001	test
4088	2002	holdout
1278	2003	test
1279	2005	test
25	2006	train
1280	2007	test
24	2008	train
4089	2009	holdout
4090	2011	holdout
4091	2012	holdout
4092	2013	holdout
1281	2014	test
1282	2015	test
1283	2016	test
1284	2017	test
4093	2018	holdout
21	2020	train
4094	2021	holdout
275	2022	train
4095	2023	holdout
1285	2025	test
1286	2026	test
4096	2027	holdout
1287	2029	test
1288	2032	test
4097	2033	holdout
4098	2034	holdout
1289	2035	test
4099	2036	holdout
11	2037	train
1290	2040	test
4100	2041	holdout
1291	2042	test
1292	2043	test
285	2045	train
1293	2046	test
4101	2049	holdout
4102	2050	holdout
1294	2051	test
1295	2052	test
1296	2053	test
1297	2054	test
1298	2055	test
4103	2056	holdout
1299	2057	test
1300	2058	test
1301	2059	test
4104	2060	holdout
83	2061	train
1302	2063	test
4105	2064	holdout
1303	2065	test
1304	2067	test
4106	2068	holdout
1305	2069	test
1306	2070	test
4107	2072	holdout
4108	2073	holdout
1307	2074	test
4109	2075	holdout
4110	2076	holdout
1308	2078	test
444	2079	train
4111	2081	holdout
1309	2082	test
1310	2084	test
166	2085	train
4112	2086	holdout
1311	2087	test
1312	2088	test
4113	2089	holdout
1313	2091	test
1314	2092	test
1315	2093	test
1316	2094	test
1317	2095	test
4114	2096	holdout
1318	2097	test
1319	2098	test
4115	2100	holdout
118	2104	train
4116	2106	holdout
1320	2109	test
1321	2110	test
1322	2111	test
4117	2112	holdout
1323	2113	test
1324	2114	test
4118	2115	holdout
1325	2116	test
1326	2117	test
1327	2118	test
1328	2119	test
1329	2121	test
4119	2122	holdout
4120	2123	holdout
1330	2126	test
4121	2127	holdout
221	2128	train
1331	2130	test
4122	2131	holdout
4123	2133	holdout
4124	2135	holdout
1332	2136	test
4125	2138	holdout
1333	2139	test
4126	2140	holdout
46	2141	train
1334	2142	test
1335	2143	test
1336	2144	test
4127	2146	holdout
127	2149	train
4128	2150	holdout
4129	2152	holdout
1337	2153	test
4130	2157	holdout
1338	2158	test
4131	2163	holdout
4132	2164	holdout
1339	2165	test
4133	2166	holdout
4134	2167	holdout
1340	2169	test
4135	2171	holdout
4136	2174	holdout
1341	2175	test
1342	2178	test
1343	2181	test
286	2182	train
4137	2184	holdout
1344	2186	test
1345	2188	test
1346	2190	test
1347	2191	test
4138	2193	holdout
1348	2194	test
1349	2195	test
4139	2197	holdout
4140	2198	holdout
410	2199	train
1350	2202	test
4141	2203	holdout
1351	2204	test
1352	2205	test
4142	2208	holdout
1353	2209	test
1354	2210	test
4143	2212	holdout
1355	2213	test
1356	2214	test
1357	2215	test
1358	2216	test
1359	2217	test
1360	2219	test
1361	2222	test
1362	2224	test
4144	2225	holdout
1363	2226	test
1364	2228	test
4145	2230	holdout
4146	2231	holdout
487	2235	train
1365	2237	test
4147	2238	holdout
4148	2239	holdout
458	2240	train
1366	2242	test
1367	2243	test
1368	2244	test
1369	2245	test
1370	2246	test
1371	2247	test
1372	2249	test
149	2251	train
356	2252	train
1373	2254	test
4149	2255	holdout
1374	2257	test
1375	2258	test
4150	2259	holdout
1376	2260	test
1377	2261	test
1378	2262	test
363	2265	train
67	2266	train
69	2267	train
4151	2268	holdout
129	2269	train
165	2270	train
1379	2271	test
1380	2272	test
4152	2273	holdout
4153	2274	holdout
4154	2275	holdout
4155	2276	holdout
4156	2277	holdout
4157	2278	holdout
1381	2280	test
1382	2281	test
1383	2282	test
172	2286	train
1384	2288	test
1385	2289	test
1386	2291	test
4158	2292	holdout
4159	2293	holdout
1387	2294	test
4160	2295	holdout
1388	2296	test
158	2300	train
1389	2301	test
4161	2302	holdout
1390	2303	test
4162	2304	holdout
4163	2306	holdout
4164	2308	holdout
4165	2309	holdout
4166	2310	holdout
63	2311	train
4167	2314	holdout
1391	2316	test
1392	2318	test
4168	2319	holdout
1393	2320	test
1394	2321	test
1395	2322	test
4169	2323	holdout
1396	2324	test
459	2325	train
4170	2327	holdout
1397	2328	test
1398	2329	test
1399	2331	test
1400	2332	test
4171	2333	holdout
1401	2334	test
1402	2335	test
1403	2339	test
1404	2340	test
1405	2341	test
1406	2348	test
1407	2349	test
4172	2350	holdout
4173	2352	holdout
4174	2353	holdout
4175	2354	holdout
1408	2355	test
466	2356	train
1409	2357	test
1410	2358	test
4176	2360	holdout
1411	2362	test
1412	2363	test
1413	2365	test
1414	2366	test
1415	2367	test
4177	2368	holdout
4178	2369	holdout
1416	2370	test
342	2371	train
4179	2372	holdout
4180	2375	holdout
1417	2377	test
1418	2378	test
1419	2379	test
1420	2380	test
1421	2382	test
1422	2385	test
14	2386	train
1423	2387	test
1424	2388	test
4181	2389	holdout
4182	2391	holdout
4183	2392	holdout
4184	2393	holdout
1425	2395	test
4185	2397	holdout
4186	2398	holdout
1426	2399	test
4187	2400	holdout
1427	2401	test
4188	2402	holdout
4189	2403	holdout
392	2405	train
4190	2407	holdout
1428	2410	test
31	2412	train
1429	2415	test
1430	2418	test
1431	2419	test
1432	2420	test
4191	2422	holdout
4192	2424	holdout
1433	2426	test
4193	2427	holdout
4194	2428	holdout
1434	2429	test
4195	2430	holdout
1435	2431	test
4196	2432	holdout
4197	2433	holdout
1436	2434	test
4198	2436	holdout
4199	2438	holdout
1437	2439	test
1438	2440	test
4200	2441	holdout
1439	2442	test
1440	2443	test
4201	2444	holdout
4202	2445	holdout
1441	2447	test
4203	2448	holdout
1442	2449	test
1443	2451	test
1444	2452	test
1445	2453	test
51	2454	train
4204	2457	holdout
332	2458	train
1446	2459	test
1447	2460	test
4205	2461	holdout
1448	2462	test
4206	2463	holdout
1449	2466	test
1450	2467	test
4207	2469	holdout
4208	2470	holdout
265	2471	train
1451	2474	test
1452	2475	test
1453	2477	test
4209	2478	holdout
1454	2480	test
195	2481	train
4210	2483	holdout
1455	2484	test
1456	2485	test
1457	2486	test
1458	2487	test
4211	2488	holdout
1459	2490	test
1460	2492	test
1461	2493	test
4212	2497	holdout
1462	2498	test
1463	2500	test
1464	2501	test
507	2503	train
1465	2506	test
1466	2507	test
4213	2509	holdout
1467	2510	test
130	2513	train
292	2516	train
1468	2517	test
4214	2518	holdout
1469	2519	test
4215	2520	holdout
4216	2521	holdout
