,Treatments,oneb_Metadata_Treatment_Dose_Inhibitor_Dose,correlation
94,LPS_Nigericin_1.000_1.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.36347563859570886
95,LPS_Nigericin_1.000_10.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.5128799056200878
96,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_100.0,-0.4302125396689422
97,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_100.0,0.4474483939036503
98,LPS_Nigericin_1.000_3.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.6185197871869541
99,LPS_Nigericin_100.000_1.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.5616848727581066
100,LPS_Nigericin_100.000_10.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.725674796023089
101,LPS_Nigericin_100.000_3.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.5319040505006533
102,Thapsigargin_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,0.46561617281285456
103,Thapsigargin_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,0.33073762132437345
104,Topotecan_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,0.0616972329544256
105,Topotecan_20.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,0.12591303822638006
106,Topotecan_5.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,0.077602802872204
107,media ctr_0_Media ctr_0.0,DMSO_0.100_Z-VAD-FMK_100.0,0.43982371607385645
108,DMSO_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.6353279026553513
109,DMSO_0.100_DMSO_1.0,DMSO_0.100_Z-VAD-FMK_30.0,0.6145674321114659
110,DMSO_0.100_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,0.7138637615387167
111,DMSO_0.100_Z-VAD-FMK_30.0,DMSO_0.100_Z-VAD-FMK_30.0,1.0
112,Disulfiram_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.15578653716928964
113,Disulfiram_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.18247446434034967
114,Disulfiram_2.500_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.12263483803872086
115,Flagellin_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.25598657481026804
116,Flagellin_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.38444150681647193
117,Flagellin_1.000_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_30.0,-0.2732550997173198
118,H2O2_100.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.19889658431391177
119,H2O2_100.000_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_30.0,-0.5311063242170514
120,H2O2_100.000_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,0.3434473537980914
121,LPS_0.010_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.5992819993125341
122,LPS_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.5237939830376105
123,LPS_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.2078847356196112
124,LPS_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.019981295715958827
125,LPS_10.000_Disulfiram_0.1,DMSO_0.100_Z-VAD-FMK_30.0,-0.2655118041964074
126,LPS_10.000_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_30.0,-0.2185451260308514
127,LPS_10.000_Disulfiram_2.5,DMSO_0.100_Z-VAD-FMK_30.0,-0.32561945507989765
128,LPS_10.000_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,0.5144368797533017
129,LPS_100.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.31822464006695744
130,LPS_Nigericin_1.000_1.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.4531053064257636
131,LPS_Nigericin_1.000_10.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.5579530664332677
132,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_30.0,-0.41284502543619195
133,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,0.14696386124245986
134,LPS_Nigericin_1.000_3.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.609758075848859
135,LPS_Nigericin_100.000_1.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.5510442803452433
136,LPS_Nigericin_100.000_10.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.6490595953190218
137,LPS_Nigericin_100.000_3.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.5899612028343565
138,Thapsigargin_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.2138156406446499
139,Thapsigargin_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.08092031433106477
140,Topotecan_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.41523665356204004
141,Topotecan_20.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.36453506877917874
142,Topotecan_5.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.375607210221342
143,media ctr_0_Media ctr_0.0,DMSO_0.100_Z-VAD-FMK_30.0,0.6044742682990869
144,DMSO_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.2672041808441763
145,DMSO_0.100_DMSO_1.0,Disulfiram_0.100_DMSO_0.025,0.21151916111566002
146,DMSO_0.100_Z-VAD-FMK_100.0,Disulfiram_0.100_DMSO_0.025,-0.05474759348027588
147,DMSO_0.100_Z-VAD-FMK_30.0,Disulfiram_0.100_DMSO_0.025,0.15578653716928964
148,Disulfiram_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,1.0
149,Disulfiram_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.4985797900749654
150,Disulfiram_2.500_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.6255536022413696
151,Flagellin_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.03718546021513824
152,Flagellin_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.03550683616448518
153,Flagellin_1.000_Disulfiram_1.0,Disulfiram_0.100_DMSO_0.025,0.1081329475091947
154,H2O2_100.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.07563555573586397
155,H2O2_100.000_Disulfiram_1.0,Disulfiram_0.100_DMSO_0.025,-0.1744709177416645
156,H2O2_100.000_Z-VAD-FMK_100.0,Disulfiram_0.100_DMSO_0.025,-0.03295457943637351
157,LPS_0.010_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.14314956805680232
158,LPS_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.3624100329338104
159,LPS_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.41582230521283947
160,LPS_10.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.3411458155267747
161,LPS_10.000_Disulfiram_0.1,Disulfiram_0.100_DMSO_0.025,0.36051342949606474
162,LPS_10.000_Disulfiram_1.0,Disulfiram_0.100_DMSO_0.025,0.3408975731735408
163,LPS_10.000_Disulfiram_2.5,Disulfiram_0.100_DMSO_0.025,0.2800083936608129
164,LPS_10.000_Z-VAD-FMK_100.0,Disulfiram_0.100_DMSO_0.025,-0.0810707071185358
165,LPS_100.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.07811167887190054
166,LPS_Nigericin_1.000_1.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.11247934236608681
167,LPS_Nigericin_1.000_10.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.3671898876860601
168,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,Disulfiram_0.100_DMSO_0.025,-0.509373570642975
169,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,Disulfiram_0.100_DMSO_0.025,-0.4103409080208597
170,LPS_Nigericin_1.000_3.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.32112904630005634
171,LPS_Nigericin_100.000_1.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.06124502280648629
172,LPS_Nigericin_100.000_10.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.23113636619486264
173,LPS_Nigericin_100.000_3.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.1292323691720413
174,Thapsigargin_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.26458181020190175
175,Thapsigargin_10.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.30543545905085856
176,Topotecan_10.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.33611216241895453
177,Topotecan_20.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.4310783333146888
178,Topotecan_5.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.34793993248264105
179,media ctr_0_Media ctr_0.0,Disulfiram_0.100_DMSO_0.025,0.22223916225169146
180,DMSO_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.0624153083908222
181,DMSO_0.100_DMSO_1.0,Disulfiram_1.000_DMSO_0.025,0.015203456177575483
182,DMSO_0.100_Z-VAD-FMK_100.0,Disulfiram_1.000_DMSO_0.025,-0.4400442860448818
183,DMSO_0.100_Z-VAD-FMK_30.0,Disulfiram_1.000_DMSO_0.025,-0.18247446434034967
184,Disulfiram_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.4985797900749654
185,Disulfiram_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,1.0
186,Disulfiram_2.500_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.7918989312295621
187,Flagellin_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.13023026906712648
188,Flagellin_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.1083215387750549
189,Flagellin_1.000_Disulfiram_1.0,Disulfiram_1.000_DMSO_0.025,0.6322483017087697
190,H2O2_100.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.3253177561226708
191,H2O2_100.000_Disulfiram_1.0,Disulfiram_1.000_DMSO_0.025,0.2503487026478776
192,H2O2_100.000_Z-VAD-FMK_100.0,Disulfiram_1.000_DMSO_0.025,-0.3732263736771744
193,LPS_0.010_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.20345093870946176
194,LPS_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.1637273222268247
195,LPS_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.3927975829076022
196,LPS_10.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.48360198633514667
197,LPS_10.000_Disulfiram_0.1,Disulfiram_1.000_DMSO_0.025,0.29626444544773956
198,LPS_10.000_Disulfiram_1.0,Disulfiram_1.000_DMSO_0.025,0.8398687002742758
199,LPS_10.000_Disulfiram_2.5,Disulfiram_1.000_DMSO_0.025,0.7126147485469786
200,LPS_10.000_Z-VAD-FMK_100.0,Disulfiram_1.000_DMSO_0.025,-0.5363848888170125
201,LPS_100.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.1034655347190912
202,LPS_Nigericin_1.000_1.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.021456631519729822
203,LPS_Nigericin_1.000_10.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.2608030034015534
204,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,Disulfiram_1.000_DMSO_0.025,0.0030807563820213816
205,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,Disulfiram_1.000_DMSO_0.025,-0.80200941796366
206,LPS_Nigericin_1.000_3.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.1345979147489024
207,LPS_Nigericin_100.000_1.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.17423147549835866
208,LPS_Nigericin_100.000_10.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.1514681605561798
209,LPS_Nigericin_100.000_3.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.037262873550560856
210,Thapsigargin_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.6167071883106782
211,Thapsigargin_10.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.5328730813628355
212,Topotecan_10.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.26636767062135225
213,Topotecan_20.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.3354856112761527
214,Topotecan_5.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.1845913010883992
215,media ctr_0_Media ctr_0.0,Disulfiram_1.000_DMSO_0.025,-0.034271567029887026
216,DMSO_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.17027233966759256
217,DMSO_0.100_DMSO_1.0,Disulfiram_2.500_DMSO_0.025,0.14594695467173288
218,DMSO_0.100_Z-VAD-FMK_100.0,Disulfiram_2.500_DMSO_0.025,-0.24668272315952197
219,DMSO_0.100_Z-VAD-FMK_30.0,Disulfiram_2.500_DMSO_0.025,-0.12263483803872086
220,Disulfiram_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.6255536022413696
221,Disulfiram_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.7918989312295621
222,Disulfiram_2.500_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,1.0
223,Flagellin_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.17321206522227725
224,Flagellin_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.031786523504683875
225,Flagellin_1.000_Disulfiram_1.0,Disulfiram_2.500_DMSO_0.025,0.3423618351953334
226,H2O2_100.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.3679809196843503
227,H2O2_100.000_Disulfiram_1.0,Disulfiram_2.500_DMSO_0.025,-0.001380200669068015
228,H2O2_100.000_Z-VAD-FMK_100.0,Disulfiram_2.500_DMSO_0.025,-0.2993582915714534
229,LPS_0.010_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.12001441773459981
230,LPS_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.2388375669683586
231,LPS_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.34598296127103767
232,LPS_10.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.4994338870794515
233,LPS_10.000_Disulfiram_0.1,Disulfiram_2.500_DMSO_0.025,0.37528865730515737
234,LPS_10.000_Disulfiram_1.0,Disulfiram_2.500_DMSO_0.025,0.6382420000044873
235,LPS_10.000_Disulfiram_2.5,Disulfiram_2.500_DMSO_0.025,0.48770624750018987
236,LPS_10.000_Z-VAD-FMK_100.0,Disulfiram_2.500_DMSO_0.025,-0.374942159019862
237,LPS_100.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.1387766040335348
238,LPS_Nigericin_1.000_1.0_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.034957507540462666
239,LPS_Nigericin_1.000_10.0_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.25375099099185405
240,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,Disulfiram_2.500_DMSO_0.025,-0.2181691928631991
241,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,Disulfiram_2.500_DMSO_0.025,-0.6698386460889505
242,LPS_Nigericin_1.000_3.0_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.18839178167456858
243,LPS_Nigericin_100.000_1.0_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.13673193517379054
244,LPS_Nigericin_100.000_10.0_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.0019219453841664246
245,LPS_Nigericin_100.000_3.0_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.05317425691857992
246,Thapsigargin_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.5402806732851912
247,Thapsigargin_10.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.48697024534741
248,Topotecan_10.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.27379091374345244
249,Topotecan_20.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.4357414020767214
250,Topotecan_5.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.3105156815747828
251,media ctr_0_Media ctr_0.0,Disulfiram_2.500_DMSO_0.025,0.10216584073100701
252,DMSO_0.100_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.017106952612032555
253,DMSO_0.100_DMSO_1.0,Flagellin_0.100_DMSO_0.025,0.09181566086469342
254,DMSO_0.100_Z-VAD-FMK_100.0,Flagellin_0.100_DMSO_0.025,0.13356738198175924
255,DMSO_0.100_Z-VAD-FMK_30.0,Flagellin_0.100_DMSO_0.025,0.25598657481026804
256,Disulfiram_0.100_DMSO_0.025,Flagellin_0.100_DMSO_0.025,-0.03718546021513824
257,Disulfiram_1.000_DMSO_0.025,Flagellin_0.100_DMSO_0.025,-0.13023026906712648
258,Disulfiram_2.500_DMSO_0.025,Flagellin_0.100_DMSO_0.025,-0.17321206522227725
259,Flagellin_0.100_DMSO_0.025,Flagellin_0.100_DMSO_0.025,1.0
260,Flagellin_1.000_DMSO_0.025,Flagellin_0.100_DMSO_0.025,0.4237596807797117
261,Flagellin_1.000_Disulfiram_1.0,Flagellin_0.100_DMSO_0.025,0.07888941484172664
