,Treatments,oneb_Metadata_Treatment_Dose_Inhibitor_Dose,correlation
34,Thapsigargin_10.000_DMSO_0.025,DMSO_0.100_DMSO_0.025,-0.00781284309967798
35,Topotecan_10.000_DMSO_0.025,DMSO_0.100_DMSO_0.025,0.2250893054251527
36,Topotecan_20.000_DMSO_0.025,DMSO_0.100_DMSO_0.025,0.7595153057288517
37,Topotecan_5.000_DMSO_0.025,DMSO_0.100_DMSO_0.025,0.5668725798806658
38,media ctr_0_Media ctr_0.0,DMSO_0.100_DMSO_0.025,0.8271779633076459
39,media ctr_0_Media_0.0,DMSO_0.100_DMSO_0.025,0.6427804715017987
40,DMSO_0.100_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.5264334995806877
41,DMSO_0.100_DMSO_1.0,DMSO_0.100_DMSO_1.0,1.0
42,DMSO_0.100_Z-VAD-FMK_100.0,DMSO_0.100_DMSO_1.0,0.2737653228796407
43,DMSO_0.100_Z-VAD-FMK_30.0,DMSO_0.100_DMSO_1.0,0.2125680891651721
44,Disulfiram_0.100_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.564941593036496
45,Disulfiram_1.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.35089992783243984
46,Disulfiram_2.500_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.5304635238712502
47,Disulfiram_2.5_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.5335270224841347
48,Flagellin_0.100_DMSO_0.00025,DMSO_0.100_DMSO_1.0,-0.03553927851952528
49,Flagellin_0.100_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.1076239536956751
50,Flagellin_1.000_DMSO_0.00025,DMSO_0.100_DMSO_1.0,-0.4944807518465189
51,Flagellin_1.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.007605237508211498
52,Flagellin_1.000_Disulfiram_1.0,DMSO_0.100_DMSO_1.0,0.08502354618177088
53,H2O2_100.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.4554546251261926
54,H2O2_100.000_Disulfiram_1.0,DMSO_0.100_DMSO_1.0,0.14578974733230415
55,H2O2_100.000_Z-VAD-FMK_100.0,DMSO_0.100_DMSO_1.0,0.04354448110430422
56,LPS_0.010_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.4273967137562397
57,LPS_0.100_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.328138530106745
58,LPS_1.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.41967654904797
59,LPS_10.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.39841871173095167
60,LPS_10.000_Disulfiram_0.1,DMSO_0.100_DMSO_1.0,-0.642967903997529
61,LPS_10.000_Disulfiram_1.0,DMSO_0.100_DMSO_1.0,-0.5038615179907289
62,LPS_10.000_Disulfiram_2.5,DMSO_0.100_DMSO_1.0,-0.5382313992943581
63,LPS_10.000_Z-VAD-FMK_100.0,DMSO_0.100_DMSO_1.0,-0.04067652822494349
64,LPS_100.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.7121526886968766
65,LPS_Nigericin_1.000_1.0_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.4946446143547933
66,LPS_Nigericin_1.000_10.0_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.08139414437911915
67,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,DMSO_0.100_DMSO_1.0,-0.4401045054526407
68,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,DMSO_0.100_DMSO_1.0,0.2303102352159943
69,LPS_Nigericin_1.000_3.0_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.14228063854217995
70,LPS_Nigericin_100.000_1.0_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.6143425043605821
71,LPS_Nigericin_100.000_10.0_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.0331429960270913
72,LPS_Nigericin_100.000_3.0_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.0005969019530606088
73,Thapsigargin_1.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.061421442776978336
74,Thapsigargin_10.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.35138964037808823
75,Topotecan_10.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,-0.31421028213648844
76,Topotecan_20.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.37781549375515605
77,Topotecan_5.000_DMSO_0.025,DMSO_0.100_DMSO_1.0,0.0621644456469453
78,media ctr_0_Media ctr_0.0,DMSO_0.100_DMSO_1.0,0.6194157841514563
79,media ctr_0_Media_0.0,DMSO_0.100_DMSO_1.0,0.6836317256127966
80,DMSO_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.4407825103068781
81,DMSO_0.100_DMSO_1.0,DMSO_0.100_Z-VAD-FMK_100.0,0.2737653228796407
82,DMSO_0.100_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_100.0,1.0
83,DMSO_0.100_Z-VAD-FMK_30.0,DMSO_0.100_Z-VAD-FMK_100.0,0.8862720557965822
84,Disulfiram_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.14420418630455464
85,Disulfiram_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.3307110291408371
86,Disulfiram_2.500_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,0.045363150537160175
87,Disulfiram_2.5_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.43236737736236036
88,Flagellin_0.100_DMSO_0.00025,DMSO_0.100_Z-VAD-FMK_100.0,-0.4602078146601132
89,Flagellin_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.20461568395740876
90,Flagellin_1.000_DMSO_0.00025,DMSO_0.100_Z-VAD-FMK_100.0,-0.32897747272919053
91,Flagellin_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.09129759912554447
92,Flagellin_1.000_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_100.0,0.5001337433138846
93,H2O2_100.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.35284282323697647
94,H2O2_100.000_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_100.0,-0.4377785549576984
95,H2O2_100.000_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_100.0,0.8986622705817247
96,LPS_0.010_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.23497680491932216
97,LPS_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.14682362489464856
98,LPS_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.1826344038479479
99,LPS_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,0.06658714708835532
100,LPS_10.000_Disulfiram_0.1,DMSO_0.100_Z-VAD-FMK_100.0,-0.23042777256936808
101,LPS_10.000_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_100.0,0.19170533467611486
102,LPS_10.000_Disulfiram_2.5,DMSO_0.100_Z-VAD-FMK_100.0,0.15151687741361086
103,LPS_10.000_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_100.0,0.7725200719077064
104,LPS_100.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.26754331736541587
105,LPS_Nigericin_1.000_1.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.28572925415636574
106,LPS_Nigericin_1.000_10.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.2313507799962859
107,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_100.0,0.19189637001852283
108,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_100.0,0.7413246488540827
109,LPS_Nigericin_1.000_3.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.2546526940483195
110,LPS_Nigericin_100.000_1.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,0.0389985716994505
111,LPS_Nigericin_100.000_10.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.2623938475650696
112,LPS_Nigericin_100.000_3.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.17005187253593962
113,Thapsigargin_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.20833428594371894
114,Thapsigargin_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,0.3510883482661095
115,Topotecan_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.4602378005076777
116,Topotecan_20.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.37540198070746744
117,Topotecan_5.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_100.0,-0.4849022990610367
118,media ctr_0_Media ctr_0.0,DMSO_0.100_Z-VAD-FMK_100.0,-0.2812156785586131
119,media ctr_0_Media_0.0,DMSO_0.100_Z-VAD-FMK_100.0,-0.13429014551745647
120,DMSO_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.449894648845555
121,DMSO_0.100_DMSO_1.0,DMSO_0.100_Z-VAD-FMK_30.0,0.2125680891651721
122,DMSO_0.100_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,0.8862720557965822
123,DMSO_0.100_Z-VAD-FMK_30.0,DMSO_0.100_Z-VAD-FMK_30.0,1.0
124,Disulfiram_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.11878565187339835
125,Disulfiram_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.37765250515397586
126,Disulfiram_2.500_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.06865554305956399
127,Disulfiram_2.5_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.32312653389637347
128,Flagellin_0.100_DMSO_0.00025,DMSO_0.100_Z-VAD-FMK_30.0,-0.546222181137736
129,Flagellin_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.31480381449712874
130,Flagellin_1.000_DMSO_0.00025,DMSO_0.100_Z-VAD-FMK_30.0,-0.40616644897628384
131,Flagellin_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.19294039060358795
132,Flagellin_1.000_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_30.0,0.5366796765443632
133,H2O2_100.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.36059194059908395
134,H2O2_100.000_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_30.0,-0.39474848628607845
135,H2O2_100.000_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,0.7844509887007379
136,LPS_0.010_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.2164533057905859
137,LPS_0.100_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.16771408571732885
138,LPS_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.23519603960237445
139,LPS_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.07451446769546302
140,LPS_10.000_Disulfiram_0.1,DMSO_0.100_Z-VAD-FMK_30.0,-0.31544150149347383
141,LPS_10.000_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_30.0,0.2294356811673195
142,LPS_10.000_Disulfiram_2.5,DMSO_0.100_Z-VAD-FMK_30.0,0.09088347763069651
143,LPS_10.000_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,0.6448041300636341
144,LPS_100.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.2754758334542723
145,LPS_Nigericin_1.000_1.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.2536470581759877
146,LPS_Nigericin_1.000_10.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.16062885588779122
147,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,DMSO_0.100_Z-VAD-FMK_30.0,0.06093003557415968
148,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,0.8053708427033388
149,LPS_Nigericin_1.000_3.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.2160980460222244
150,LPS_Nigericin_100.000_1.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.20552012451203172
151,LPS_Nigericin_100.000_10.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.2206759058079419
152,LPS_Nigericin_100.000_3.0_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.03177656425763381
153,Thapsigargin_1.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.19911416890152514
154,Thapsigargin_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,0.4089072035198667
155,Topotecan_10.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.5027204187689857
156,Topotecan_20.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.3695101709064731
157,Topotecan_5.000_DMSO_0.025,DMSO_0.100_Z-VAD-FMK_30.0,-0.4702609410951008
158,media ctr_0_Media ctr_0.0,DMSO_0.100_Z-VAD-FMK_30.0,-0.29356224154395977
159,media ctr_0_Media_0.0,DMSO_0.100_Z-VAD-FMK_30.0,-0.2104897201911728
160,DMSO_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.6889588728426522
161,DMSO_0.100_DMSO_1.0,Disulfiram_0.100_DMSO_0.025,0.564941593036496
162,DMSO_0.100_Z-VAD-FMK_100.0,Disulfiram_0.100_DMSO_0.025,-0.14420418630455464
163,DMSO_0.100_Z-VAD-FMK_30.0,Disulfiram_0.100_DMSO_0.025,-0.11878565187339835
164,Disulfiram_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,1.0
165,Disulfiram_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.6630707529909843
166,Disulfiram_2.500_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.6418957583369448
167,Disulfiram_2.5_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.1225410531821027
168,Flagellin_0.100_DMSO_0.00025,Disulfiram_0.100_DMSO_0.025,0.30952852357001864
169,Flagellin_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.014449455972494913
170,Flagellin_1.000_DMSO_0.00025,Disulfiram_0.100_DMSO_0.025,-0.30440758867476253
171,Flagellin_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.06547028786966211
172,Flagellin_1.000_Disulfiram_1.0,Disulfiram_0.100_DMSO_0.025,-0.07089172144698053
173,H2O2_100.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.7055120683220298
174,H2O2_100.000_Disulfiram_1.0,Disulfiram_0.100_DMSO_0.025,0.39446380283688953
175,H2O2_100.000_Z-VAD-FMK_100.0,Disulfiram_0.100_DMSO_0.025,-0.29017555774691844
176,LPS_0.010_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.19781267957457366
177,LPS_0.100_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.20007593404610774
178,LPS_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.18326487611225545
179,LPS_10.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.3133356381267269
180,LPS_10.000_Disulfiram_0.1,Disulfiram_0.100_DMSO_0.025,-0.4357722903987478
181,LPS_10.000_Disulfiram_1.0,Disulfiram_0.100_DMSO_0.025,-0.47473357973826485
182,LPS_10.000_Disulfiram_2.5,Disulfiram_0.100_DMSO_0.025,-0.391070830228437
183,LPS_10.000_Z-VAD-FMK_100.0,Disulfiram_0.100_DMSO_0.025,-0.3081415535315344
184,LPS_100.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.555338109284942
185,LPS_Nigericin_1.000_1.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.5234733488906963
186,LPS_Nigericin_1.000_10.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.21997839853212314
187,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,Disulfiram_0.100_DMSO_0.025,-0.54945217898859
188,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,Disulfiram_0.100_DMSO_0.025,-0.16147533982752707
189,LPS_Nigericin_1.000_3.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.27031391507726316
190,LPS_Nigericin_100.000_1.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.6289326921713013
191,LPS_Nigericin_100.000_10.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.10297413600286678
192,LPS_Nigericin_100.000_3.0_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,-0.15991693539770688
193,Thapsigargin_1.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.2010142792800088
194,Thapsigargin_10.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.1422831978187925
195,Topotecan_10.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.1253518577629984
196,Topotecan_20.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.6687104489421478
197,Topotecan_5.000_DMSO_0.025,Disulfiram_0.100_DMSO_0.025,0.4633477537762794
198,media ctr_0_Media ctr_0.0,Disulfiram_0.100_DMSO_0.025,0.7796843270971308
199,media ctr_0_Media_0.0,Disulfiram_0.100_DMSO_0.025,0.524271379984859
200,DMSO_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.7792809299678528
201,DMSO_0.100_DMSO_1.0,Disulfiram_1.000_DMSO_0.025,0.35089992783243984
202,DMSO_0.100_Z-VAD-FMK_100.0,Disulfiram_1.000_DMSO_0.025,-0.3307110291408371
203,DMSO_0.100_Z-VAD-FMK_30.0,Disulfiram_1.000_DMSO_0.025,-0.37765250515397586
204,Disulfiram_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.6630707529909843
205,Disulfiram_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,1.0
206,Disulfiram_2.500_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.6608841217868207
207,Disulfiram_2.5_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.019202220057152684
208,Flagellin_0.100_DMSO_0.00025,Disulfiram_1.000_DMSO_0.025,0.29008574061761283
209,Flagellin_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.10491504261916194
210,Flagellin_1.000_DMSO_0.00025,Disulfiram_1.000_DMSO_0.025,-0.12827481287496795
211,Flagellin_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.195287370029059
212,Flagellin_1.000_Disulfiram_1.0,Disulfiram_1.000_DMSO_0.025,-0.375646875665831
213,H2O2_100.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.7929295106757966
214,H2O2_100.000_Disulfiram_1.0,Disulfiram_1.000_DMSO_0.025,0.4981124283623594
215,H2O2_100.000_Z-VAD-FMK_100.0,Disulfiram_1.000_DMSO_0.025,-0.3923012225184505
216,LPS_0.010_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.2646018544848916
217,LPS_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.3490849978519559
218,LPS_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.19640843497166197
219,LPS_10.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.40808112209704483
220,LPS_10.000_Disulfiram_0.1,Disulfiram_1.000_DMSO_0.025,-0.19890618243778735
221,LPS_10.000_Disulfiram_1.0,Disulfiram_1.000_DMSO_0.025,-0.512712645125196
222,LPS_10.000_Disulfiram_2.5,Disulfiram_1.000_DMSO_0.025,-0.25969108324593054
223,LPS_10.000_Z-VAD-FMK_100.0,Disulfiram_1.000_DMSO_0.025,-0.40936028652756634
224,LPS_100.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.3987718601535501
225,LPS_Nigericin_1.000_1.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.3129274520542264
226,LPS_Nigericin_1.000_10.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.19051107885705792
227,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,Disulfiram_1.000_DMSO_0.025,-0.2826975761953139
228,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,Disulfiram_1.000_DMSO_0.025,-0.44960496917515375
229,LPS_Nigericin_1.000_3.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.18581886569376835
230,LPS_Nigericin_100.000_1.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.5293266433977646
231,LPS_Nigericin_100.000_10.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.01647606994026616
232,LPS_Nigericin_100.000_3.0_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.1861282304237597
233,Thapsigargin_1.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.22176344697258496
234,Thapsigargin_10.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,-0.08511814432183847
235,Topotecan_10.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.4047528942648866
236,Topotecan_20.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.7035014768563274
237,Topotecan_5.000_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,0.6262672865061379
238,media ctr_0_Media ctr_0.0,Disulfiram_1.000_DMSO_0.025,0.7228245705164135
239,media ctr_0_Media_0.0,Disulfiram_1.000_DMSO_0.025,0.4936808440591955
240,DMSO_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.6142003768706842
241,DMSO_0.100_DMSO_1.0,Disulfiram_2.500_DMSO_0.025,0.5304635238712502
242,DMSO_0.100_Z-VAD-FMK_100.0,Disulfiram_2.500_DMSO_0.025,0.045363150537160175
243,DMSO_0.100_Z-VAD-FMK_30.0,Disulfiram_2.500_DMSO_0.025,0.06865554305956399
244,Disulfiram_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.6418957583369448
245,Disulfiram_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.6608841217868207
246,Disulfiram_2.500_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,1.0
247,Disulfiram_2.5_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.4047418424169133
248,Flagellin_0.100_DMSO_0.00025,Disulfiram_2.500_DMSO_0.025,0.02762417907680664
249,Flagellin_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.0670883478814598
250,Flagellin_1.000_DMSO_0.00025,Disulfiram_2.500_DMSO_0.025,-0.48043228328167764
251,Flagellin_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.18962134076238749
252,Flagellin_1.000_Disulfiram_1.0,Disulfiram_2.500_DMSO_0.025,-0.23042901223838327
253,H2O2_100.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,0.6505430305669117
254,H2O2_100.000_Disulfiram_1.0,Disulfiram_2.500_DMSO_0.025,0.2763562332626642
255,H2O2_100.000_Z-VAD-FMK_100.0,Disulfiram_2.500_DMSO_0.025,-0.10997559087623812
256,LPS_0.010_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.5280087783449454
257,LPS_0.100_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.4965998590532617
258,LPS_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.3954293604486209
259,LPS_10.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,-0.5192320269894191
260,LPS_10.000_Disulfiram_0.1,Disulfiram_2.500_DMSO_0.025,-0.4928774303776097
261,LPS_10.000_Disulfiram_1.0,Disulfiram_2.500_DMSO_0.025,-0.6137952727105397
